fold_id,validation_iso_year,candidate_id,feature,coefficient,standard_error
kme_2019,2019,glm_past_kme_offset,region[03],1.6682031256846768,0.11953979646668425
kme_2019,2019,glm_past_kme_offset,region[04],-0.15635123511331978,0.1251153384033827
kme_2019,2019,glm_past_kme_offset,region[05],-1.859922277347952,0.36807606308086505
kme_2019,2019,glm_past_kme_offset,region[06],-1.0713687163339312,0.23220924832295467
kme_2019,2019,glm_past_kme_offset,region[07],0.04449530795718392,0.13471362982951926
kme_2019,2019,glm_past_kme_offset,region[08],0.5351733991025669,0.10789449858792394
kme_2019,2019,glm_past_kme_offset,region[09],1.2259198851560982,0.11106874555595052
kme_2019,2019,glm_past_kme_offset,region[10],1.2988717048333174,0.13193788398182024
kme_2019,2019,glm_past_kme_offset,region[11],-0.07608670957392796,0.14426839546997064
kme_2019,2019,glm_past_kme_offset,region[12],-1.6662896259847897,0.2511576444104422
kme_2019,2019,glm_past_kme_offset,z_past_8w_kme_incidence_per_100000,-0.12309254245698714,0.024437105383979696
kme_2019,2019,glm_weather_only_offset,intercept,-0.36696476436104797,0.02796235295296688
kme_2019,2019,glm_weather_only_offset,z_t2m_mean_c_previous_4w_mean,5.033094434468699,0.31424927731017555
kme_2019,2019,glm_weather_only_offset,z_tp_sum_mm_previous_4w_sum,0.15585102189111538,0.02575845708698162
kme_2019,2019,glm_weather_only_offset,z_stl1_mean_c_previous_4w_mean,-4.173825990127403,0.30051925706881594
kme_2019,2019,glm_weather_only_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.5460013062665663,0.035193334405980985
kme_2019,2019,glm_seasonal_region_weather_offset,intercept,-1.0088913568049078,0.10731290375306725
kme_2019,2019,glm_seasonal_region_weather_offset,seasonal_sin_annual,1.2874453656362275,0.08595067652038846
kme_2019,2019,glm_seasonal_region_weather_offset,seasonal_cos_annual,-0.269834984698595,0.129344789082726
kme_2019,2019,glm_seasonal_region_weather_offset,region[02],0.14771829010132875,0.1174841607164716
kme_2019,2019,glm_seasonal_region_weather_offset,region[03],1.6100122794819762,0.1260849114596229
kme_2019,2019,glm_seasonal_region_weather_offset,region[04],-0.035335333648693,0.1280495152236826
kme_2019,2019,glm_seasonal_region_weather_offset,region[05],-1.6434115272868084,0.3691124890106616
