municipality_code,week_start,week_end,weather_status,source_hour_count,minimum_present_hours,t2m_mean_c,d2m_mean_c,tp_sum_mm,stl1_mean_c,stl2_mean_c,swvl1_mean_m3_m3,swvl2_mean_m3_m3
128,2016-10-24,2016-10-30,complete,168,168,9.68949448651115,7.51837859821478,17.2559132884708,9.64162868288444,9.83313950907557,0.395581836329647,0.400262764372506
129,2016-10-24,2016-10-30,complete,168,168,10.4582538904429,7.56806222617833,13.8299176717236,10.3270373034395,10.4800237800893,0.382211500529377,0.388180924452334
130,2016-10-24,2016-10-30,complete,168,168,11.4291928805485,8.29186702365727,14.7139134201013,11.253785525631,11.4803186366299,0.380731518495003,0.386454089014114
131,2016-10-24,2016-10-30,complete,168,168,8.83580644240709,6.54443914409621,17.8115110512359,8.55270827929374,8.67753701870514,0.39241387479827,0.400906304723795
132,2016-10-24,2016-10-30,complete,168,168,11.8605350721979,8.3081084424007,29.4377985516127,12.0278803456906,12.3273881384607,0.377110497770384,0.380181225208489
133,2016-10-24,2016-10-30,complete,168,168,10.3742867954358,7.96454184014202,19.4470773124591,10.1320080927782,10.3180544176147,0.390851711464168,0.400842459068343
134,2016-10-24,2016-10-30,complete,168,168,10.1383792740121,7.47897317930467,14.8417704444041,10.2895389641346,10.4740176647874,0.383038022357141,0.391769473323235
135,2016-10-24,2016-10-30,complete,168,168,11.4382058481021,8.20261698512095,20.7597939147733,11.470120334566,11.6985949978616,0.378463632226575,0.381376392330447
136,2016-10-24,2016-10-30,complete,168,168,11.0770093077479,8.26543823728034,17.6949756867842,11.3583398388439,11.5004509551557,0.393881777071315,0.40026890624616
137,2016-10-24,2016-10-30,complete,168,168,9.52749873767397,6.9731232929059,20.3015180440181,9.57585072624873,9.74935734136258,0.389844438270278,0.40034232191368
138,2016-10-24,2016-10-30,complete,168,168,11.0088085296624,8.67215139546034,12.2411407179718,10.5709005999758,10.8056761438578,0.388444811864938,0.397263862146656
139,2016-10-24,2016-10-30,complete,168,168,10.7875291069165,8.07705601804995,17.170151796137,10.6147094714615,10.823163261484,0.388378950302893,0.397034359145072
140,2016-10-24,2016-10-30,complete,168,168,10.3135198411067,8.01911674823533,9.11854474145346,10.3910749558134,10.5548837232077,0.384638367682053,0.39197935020562
141,2016-10-24,2016-10-30,complete,168,168,9.52205087847674,7.30056767657193,23.2646531679081,9.38783741837794,9.58531210574652,0.390289232247724,0.400617962886562
142,2016-10-24,2016-10-30,complete,168,168,10.3747792737915,7.51900823463984,13.7229545578365,10.2482273006655,10.4112249648047,0.383869568088463,0.390948763925159
143,2016-10-24,2016-10-30,complete,168,168,11.6239232054304,8.20152644420692,22.6937764757888,11.7457643837662,12.0060218131013,0.378898032048256,0.381861518947998
144,2016-10-24,2016-10-30,complete,168,168,9.62545178027846,6.98545810562249,20.3253742512258,9.68244218187358,9.85405392969914,0.38921234205414,0.39970045538353
146,2016-10-24,2016-10-30,complete,168,168,9.61273122492926,7.56342030030497,11.3411208934131,9.52390384974746,9.71046582619814,0.386794297069895,0.391392535657918
147,2016-10-24,2016-10-30,complete,168,168,9.87318254556311,7.7224324754524,11.7188356484793,9.96750818583933,10.1129092117933,0.389639301040582,0.395157477480692
148,2016-10-24,2016-10-30,complete,168,168,11.7088503882998,8.38153628394715,25.3951245335315,11.6779244559151,11.914938499814,0.380502246675037,0.384558813912528
149,2016-10-24,2016-10-30,complete,168,168,11.3479815653275,8.04697603275588,13.0519596423066,11.2790361128273,11.5164319825355,0.369798740833635,0.369657005017229
150,2016-10-24,2016-10-30,complete,168,168,9.6305570853757,7.07700411484343,16.2446781684289,9.93189707317231,10.1293649173627,0.388160233363377,0.398613795238633
151,2016-10-24,2016-10-30,complete,168,168,10.7381220113985,8.24508164562737,16.6616376178685,10.4257490823708,10.6001293279933,0.389234853267255,0.39811917689036
152,2016-10-24,2016-10-30,complete,168,168,11.5642988053416,8.151855002266,26.1248822593035,11.655560926548,11.9214916464311,0.380607259601184,0.38582063042221
153,2016-10-24,2016-10-30,complete,168,168,11.7445840951067,8.3465686324245,25.6674742895075,11.749934299074,11.9911116957896,0.381168012531335,0.385859802213821
154,2016-10-24,2016-10-30,complete,168,168,10.7657913001179,7.56057173161583,13.1706119697091,10.711057646546,10.9022173335257,0.371640962510152,0.372342538767898
155,2016-10-24,2016-10-30,complete,168,168,10.3370380719717,7.83240994775418,19.0153851726883,10.1613733203455,10.3472659542568,0.390248581567116,0.400143848328616
156,2016-10-24,2016-10-30,complete,168,168,11.833102730285,8.30052682066373,29.8658496946974,12.0456862730163,12.3471229107361,0.37876893675636,0.381160922203696
157,2016-10-24,2016-10-30,complete,168,168,10.3173326813886,7.52741333845686,22.7915867498276,10.2880273751464,10.5298861923155,0.384611025506923,0.393575165320134
158,2016-10-24,2016-10-30,complete,168,168,11.3036932082403,7.9248073032924,26.950350897323,11.5568772088913,11.8362438383556,0.380909874325707,0.384991600399926
159,2016-10-24,2016-10-30,complete,168,168,11.5996228965995,8.4200894009273,21.7683691860292,11.5642616199329,11.8006779511695,0.384471592484388,0.390830402600663
160,2016-10-24,2016-10-30,complete,168,168,10.8565094509399,7.95975658038982,24.1736882566222,10.8246360653177,11.049379927839,0.385948940441562,0.396656670571532
161,2016-10-24,2016-10-30,complete,168,168,11.4162114169883,7.95488853809396,28.8851472865433,11.7589056199959,12.0553310455444,0.38272485554523,0.383219258064261
162,2016-10-24,2016-10-30,complete,168,168,10.3648592102904,8.11466503581821,8.26713004901568,10.3698701850519,10.5120566625522,0.384425051340902,0.392243114727055
163,2016-10-24,2016-10-30,complete,168,168,7.97523134190364,5.65812865815626,19.4569694331576,7.96301581707742,8.05152793038808,0.392218942885264,0.401230692367862
164,2016-10-24,2016-10-30,complete,168,168,10.9278870519377,8.57662541807549,12.6651686090396,10.5172824317656,10.7442626108873,0.389087238059634,0.398137972947526
165,2016-10-24,2016-10-30,complete,168,168,10.0751841333864,7.73715461499987,24.5622254927475,10.137702790708,10.4510640401626,0.384578334811959,0.393427489841935
166,2016-10-24,2016-10-30,complete,168,168,11.8784834356086,8.2863360644649,27.1121487307889,11.9731252377116,12.2323819204382,0.379684033046912,0.38390693308159
167,2016-10-24,2016-10-30,complete,168,168,8.98671332504389,6.47308549933724,23.7038697828608,9.19758223957364,9.35992796318488,0.387984582480959,0.39909757773602
168,2016-10-24,2016-10-30,complete,168,168,11.5906953698281,8.23387319964082,22.6978105475732,11.659523990726,11.9112982918716,0.382039205065202,0.386815400772953
169,2016-10-24,2016-10-30,complete,168,168,11.4484453473772,8.42172648111977,24.2788067492938,11.347067406064,11.5852556501116,0.385758627028692,0.395103000459217
170,2016-10-24,2016-10-30,complete,168,168,11.4286538193886,8.27835552781145,16.5847740099219,11.253142200842,11.5050661675331,0.381669103559904,0.388043263266491
171,2016-10-24,2016-10-30,complete,168,168,9.91288342379585,7.19288134898113,20.4142347922772,9.95998549320744,10.1431846184193,0.388749439012742,0.399265356095051
172,2016-10-24,2016-10-30,complete,168,168,11.2916718387254,8.10026323146116,19.0775266797936,11.330015496924,11.5345117777942,0.373237473638466,0.373297526957
173,2016-10-24,2016-10-30,complete,168,168,11.1000460980779,8.57189912742983,16.8887092614452,10.6916306465607,10.8794339378604,0.390575696292813,0.400176845832831
174,2016-10-24,2016-10-30,complete,168,168,10.7903846773847,8.02033425859424,14.2436047926375,10.6173906637161,10.7887415659208,0.383724716459263,0.39021217047692
175,2016-10-24,2016-10-30,complete,168,168,9.41706247401191,7.3064058368289,23.5264868957395,9.14872987235081,9.34013920724763,0.393702545754102,0.403084373896554
176,2016-10-24,2016-10-30,complete,168,168,11.9189251091118,8.28219919283297,29.0221807802723,12.1819685345535,12.471332312614,0.37955586062171,0.382981474673685
177,2016-10-24,2016-10-30,complete,168,168,8.82244855956949,6.50790457362192,23.8222698975698,8.99672201277371,9.16238777460334,0.389101926798184,0.399738128684158
178,2016-10-24,2016-10-30,complete,168,168,10.0176279146183,7.27256010990125,23.3723620815563,10.0004345802001,10.2030734712143,0.388643423279645,0.399463313532405
179,2016-10-24,2016-10-30,complete,168,168,9.66667311400002,7.1242475419733,17.6988715565271,9.966844957386,10.177478810822,0.386489653453365,0.397259763917497
180,2016-10-24,2016-10-30,complete,168,168,7.73980220629509,5.40674482627046,20.4730869951165,8.02248503950102,8.12603639218483,0.391514508773336,0.400840474175433
181,2016-10-24,2016-10-30,complete,168,168,11.615014470426,8.33741228583096,24.6095509779204,11.503639505435,11.7556541540481,0.383613046080808,0.390469271718466
182,2016-10-24,2016-10-30,complete,168,168,11.8026768744675,8.35889237322663,25.6508834635221,11.7950188144641,12.0317678930121,0.380978609818987,0.385820650309501
183,2016-10-24,2016-10-30,complete,168,168,13.1208641669722,9.82570271309555,15.4127263511212,13.1434030981574,13.3834588401659,0.394820842078881,0.400607750732682
184,2016-10-24,2016-10-30,complete,168,168,10.5271193334786,7.83350122185997,14.3069586120694,10.3801258435102,10.5465427544153,0.385851693490045,0.393863943105347
185,2016-10-24,2016-10-30,complete,168,168,11.7773059718227,8.41965513421301,25.3348771366258,11.6828802542843,11.9325778876958,0.383212383134751,0.389529661645311
186,2016-10-24,2016-10-30,complete,168,168,11.1556607276377,8.58358089855932,12.0785083079256,10.7351415881707,10.9417886275081,0.382340323838055,0.388940336626021
187,2016-10-24,2016-10-30,complete,168,168,11.8733410309727,8.3211499366028,29.9437394035495,12.0835076692131,12.3865894560754,0.377964873730976,0.381083004273928
188,2016-10-24,2016-10-30,complete,168,168,11.8852871069379,8.31858299559613,27.8933305693286,11.8818947610074,12.1658579081601,0.375720588007075,0.379313248570555
189,2016-10-24,2016-10-30,complete,168,168,10.4135885049038,7.8258468363759,15.0330887673691,10.2445762828346,10.4145322412981,0.387664336891388,0.396337683055378
190,2016-10-24,2016-10-30,complete,168,168,10.996559189363,8.30501937829329,15.6947439283834,10.7304711308344,10.9279221233878,0.386726969786691,0.394356250370994
191,2016-10-24,2016-10-30,complete,168,168,11.3354302444553,8.19546803834681,18.4825752408785,11.3414396066159,11.5362313594405,0.373948356659648,0.374312145997401
192,2016-10-24,2016-10-30,complete,168,168,9.19358251129911,6.86196407076233,17.1635061004976,8.82637136553559,8.96365169839537,0.392516992946635,0.399735563221332
193,2016-10-24,2016-10-30,complete,168,168,10.7759354090896,7.91038409757191,18.6523977845527,10.7170564310513,10.9284833486645,0.381657293845192,0.389427000499398
194,2016-10-24,2016-10-30,complete,168,168,11.0076431095291,7.96655507679932,12.7615091898188,10.8240191890277,10.9993321840789,0.380474459238369,0.385764788258732
195,2016-10-24,2016-10-30,complete,168,168,11.5548423209168,8.21940485368452,24.853413954303,11.5183242890499,11.7750196995594,0.383312244359084,0.390347877252206
196,2016-10-24,2016-10-30,complete,168,168,11.4223693999599,8.08905102654162,21.1597771343248,11.5326911090596,11.7739973233439,0.376029104739192,0.377424909056295
197,2016-10-24,2016-10-30,complete,168,168,11.00351319091,7.55798565392239,16.6908575853446,10.9013069844874,11.1406134025943,0.370772296292487,0.370241541859366
198,2016-10-24,2016-10-30,complete,168,168,11.4948838252336,8.45598270842647,17.802198452499,11.415296781363,11.6032237033212,0.377062762768185,0.378735316557199
199,2016-10-24,2016-10-30,complete,168,168,11.6614326965816,8.36263752046452,14.403448997322,11.432672032487,11.6735568630457,0.377572501038347,0.381154057676165
200,2016-10-24,2016-10-30,complete,168,168,11.425365562935,8.45767979572021,17.4148751607047,11.2747802354423,11.4691065471882,0.381634896217482,0.386304594547867
201,2016-10-24,2016-10-30,complete,168,168,12.6840038776518,9.50923006741609,16.6298195225776,12.73588491531,12.9501102235282,0.393862222123087,0.40069216241823
202,2016-10-24,2016-10-30,complete,168,168,11.8719201111599,8.37010669548314,26.6448764972701,11.9979052863645,12.2986437779182,0.375400566430405,0.376913835912867
203,2016-10-24,2016-10-30,complete,168,168,11.0027792137588,7.98324311150988,19.9286122859657,10.9157271948435,11.1843968949102,0.385449944774106,0.394333622532127
204,2016-10-24,2016-10-30,complete,168,168,11.7203888235357,8.38959468848592,25.3789838519705,11.6786246416251,11.9177222706956,0.380962831504368,0.385403685580665
205,2016-10-24,2016-10-30,complete,168,168,11.9078526451801,8.30296739296256,26.5073273152913,12.0279552279673,12.257964786835,0.378403841093696,0.381411211814434
206,2016-10-24,2016-10-30,complete,168,168,11.6958441178683,8.32430627096724,14.3335365721265,11.4664078088999,11.7191165149095,0.375799610673237,0.378366404329
207,2016-10-24,2016-10-30,complete,168,168,8.14680785568499,5.79501291307397,16.1074568780386,7.79537321905395,7.89674995288865,0.395500273850355,0.402670263185518
208,2016-10-24,2016-10-30,complete,168,168,10.7133780126806,8.27318698235934,9.27131489877991,10.5738430451267,10.7440521426787,0.381743238725923,0.389527979074682
209,2016-10-24,2016-10-30,complete,168,168,9.93658752067343,7.53537541573671,17.3904249283965,9.80483426628944,9.9620841461786,0.389830282117574,0.398760914907753
210,2016-10-24,2016-10-30,complete,168,168,11.7509937104724,8.5480518159412,24.6160426480628,11.5575166248139,11.8109113420759,0.384307134719122,0.391548883347284
211,2016-10-24,2016-10-30,complete,168,168,11.0542262633345,7.80044516808289,12.9256221607421,10.9222180444551,11.1019187460448,0.37706076624276,0.380469850372935
212,2016-10-24,2016-10-30,complete,168,168,11.4009618329994,8.18185699101635,14.0971491627905,11.2051993164614,11.4216223920746,0.378890315242905,0.383440504923327
213,2016-10-24,2016-10-30,complete,168,168,12.7957993280319,8.99887491861976,16.6898063715735,12.9406895228794,13.1769013904389,0.389498483567011,0.394243966965448
001,2016-10-31,2016-11-06,complete,168,168,8.37133809078445,6.15340828301796,135.173848827228,8.81141171119734,9.37203144290721,0.384408456368914,0.386070097439471
002,2016-10-31,2016-11-06,complete,168,168,8.36453092353174,5.38871806577546,43.0088911682707,8.72204284917198,9.49025790544005,0.363109349410188,0.358043451207719
003,2016-10-31,2016-11-06,complete,168,168,6.02225289819191,4.24553193357183,98.0903057539233,6.62307221947815,7.25165415088426,0.376695018918623,0.380628382035002
004,2016-10-31,2016-11-06,complete,168,168,5.44031889964563,3.68861856814147,121.617770246173,6.0665037909757,6.66318478931512,0.376966560836568,0.381928856776987
005,2016-10-31,2016-11-06,complete,168,168,7.86304682310844,5.88479174216225,72.2324483205231,8.17014306493771,8.66538771123702,0.379271772940024,0.381299263216276
006,2016-10-31,2016-11-06,complete,168,168,5.15871014548047,2.9960866126476,127.846581491747,5.73320600102328,6.36923765732882,0.375844731483691,0.380534326865594
007,2016-10-31,2016-11-06,complete,168,168,10.275141976476,7.41928773654197,155.499145887443,10.6115898591939,11.1830857679522,0.394326864878759,0.395792929050537
008,2016-10-31,2016-11-06,complete,168,168,7.9835048174013,5.98889220042854,68.3872695427037,8.21235563786749,8.71465145038529,0.377221788418834,0.379608401802322
009,2016-10-31,2016-11-06,complete,168,168,8.57348668420546,5.90725646301951,47.9225298108965,8.59742523659159,9.30613977207806,0.360364835655108,0.350854914315577
010,2016-10-31,2016-11-06,complete,168,168,7.96766871648624,5.15062285413464,39.3895590349074,8.48441430224687,9.29111806361229,0.36688488592449,0.362755359782959
011,2016-10-31,2016-11-06,complete,168,168,7.89660136050727,5.62573398207056,50.1237399924872,8.05375952783673,8.780523475875,0.374460151848175,0.374990897244387
012,2016-10-31,2016-11-06,complete,168,168,7.31678719696624,5.32565490408341,58.6083095182064,7.52641577943093,8.15181162546792,0.379279267651832,0.382697076273369
013,2016-10-31,2016-11-06,complete,168,168,7.40045318896369,5.34140752661874,85.7334524736811,7.76337848381773,8.27428225035159,0.3834814909352,0.384844908825446
014,2016-10-31,2016-11-06,complete,168,168,6.90172805971751,5.17477433044741,131.739349042692,7.35684453052394,7.90878114143134,0.380379349625353,0.38278671818067
015,2016-10-31,2016-11-06,complete,168,168,8.5099698740948,5.44612095694304,43.8697363435365,8.96319392122403,9.71314141437376,0.366471055702478,0.361816070171208
016,2016-10-31,2016-11-06,complete,168,168,5.65505897923164,3.78711037773536,52.3385287259443,6.30596916616299,7.048773471205,0.379854569989178,0.380976434598904
017,2016-10-31,2016-11-06,complete,168,168,8.26558661607168,6.18672333937678,61.9600763506719,8.35204940413265,8.84867571965189,0.386734442271272,0.383608758421304
018,2016-10-31,2016-11-06,complete,168,168,8.39209084379027,5.67037498952548,47.1478663809597,8.72821820540843,9.45400592934953,0.374731568248725,0.372760160359688
019,2016-10-31,2016-11-06,complete,168,168,8.96689631088054,6.50176327059617,105.071811318911,9.3285966971273,9.89060643639879,0.386541183345491,0.388221960307289
020,2016-10-31,2016-11-06,complete,168,168,7.91922636535007,5.67964896556443,64.1310351047764,8.1303955776681,8.63425526190125,0.380019975878291,0.379292205069298
021,2016-10-31,2016-11-06,complete,168,168,7.7955523270963,5.92553124724463,74.9161746942379,8.07608373360739,8.60018278268267,0.379191315713632,0.381517495701624
022,2016-10-31,2016-11-06,complete,168,168,8.19596845191775,5.98580201732783,52.2701221079992,8.180193971256,8.73220915768663,0.371448452651029,0.372756517601593
023,2016-10-31,2016-11-06,complete,168,168,8.15164516173472,6.0071295664135,51.9511361755155,8.14766366146159,8.72471357617947,0.374643097119764,0.377327991594722
024,2016-10-31,2016-11-06,complete,168,168,8.41040624957415,5.49118817035306,46.4527207501316,8.79140716731493,9.50456313158891,0.368422328781965,0.364572079223837
025,2016-10-31,2016-11-06,complete,168,168,6.0600103048778,4.07325882492683,47.1196012601848,6.58855357020264,7.41264205034755,0.38028028638223,0.379837337830032
026,2016-10-31,2016-11-06,complete,168,168,8.35722326012725,5.77939165106731,47.5211634527108,8.73080161500921,9.45265641662059,0.378474983861422,0.377752880154469
027,2016-10-31,2016-11-06,complete,168,168,7.1661957182359,5.40159518972635,99.489285050113,7.61450548789709,8.15457526926228,0.38001743389935,0.381932984780312
028,2016-10-31,2016-11-06,complete,168,168,8.35347887849793,5.43886022690185,46.0848553091642,8.71259208210008,9.43683315638074,0.368635620384693,0.365612656612281
029,2016-10-31,2016-11-06,complete,168,168,8.03506069890178,5.27071228609672,39.9908526017429,8.56989803503864,9.36190860207556,0.371323205339681,0.368039992273544
030,2016-10-31,2016-11-06,complete,168,168,6.40223404723824,4.32884824102048,51.720750154151,6.84970127624377,7.52927659922054,0.379777868504768,0.383060327522258
031,2016-10-31,2016-11-06,complete,168,168,7.50861650520354,4.79338753885695,36.7918907105543,8.262901857872,9.1254770850094,0.369427232529455,0.364944834500019
032,2016-10-31,2016-11-06,complete,168,168,8.23738433823602,5.8263780964284,58.6601573252435,8.37208762490623,8.90237704952711,0.374003899364795,0.374663668991908
033,2016-10-31,2016-11-06,complete,168,168,7.51011408944908,4.78151809019345,37.9185786349655,8.30648718460558,9.17232519369599,0.371275091653345,0.36650997072214
034,2016-10-31,2016-11-06,complete,168,168,7.42698593036658,5.04277597901978,52.6468263481781,7.58816388149713,8.24058213754627,0.369229490467143,0.367917957771893
035,2016-10-31,2016-11-06,complete,168,168,9.36570131605247,6.64500010106982,108.908151714026,9.65538016966554,10.2316433995963,0.390344803541245,0.39183448879736
036,2016-10-31,2016-11-06,complete,168,168,7.52783681832255,5.59109445439711,125.294878144152,7.90579772212117,8.4493734463703,0.383407341410974,0.385254954080625
037,2016-10-31,2016-11-06,complete,168,168,8.01902832228688,5.86179003235287,64.4730972108152,8.21805626364141,8.72119661267644,0.374933096193105,0.376179309061292
038,2016-10-31,2016-11-06,complete,168,168,7.96506454410818,5.73132803804109,133.003483726739,8.30891185347342,8.8273972147041,0.392464454151135,0.394138019967187
039,2016-10-31,2016-11-06,complete,168,168,8.35332254829584,5.91849392223491,56.4551579603574,8.46025174766212,9.00393008165625,0.376178362983699,0.376460879436628
040,2016-10-31,2016-11-06,complete,168,168,12.3653648739769,8.57086297898066,82.6187294806005,12.184243047805,12.7884998139881,0.301101230439686,0.298756826491583
041,2016-10-31,2016-11-06,complete,168,168,5.65312728942687,3.71604021335312,84.9489919896001,6.2082670224585,6.88430275682198,0.37374415371768,0.378383549738568
042,2016-10-31,2016-11-06,complete,168,168,8.48168664728346,5.55095619898962,46.8496637324023,8.88326993637934,9.58720618069631,0.368341711812574,0.3635424890645
043,2016-10-31,2016-11-06,complete,168,168,6.97228952163239,4.8619824808419,51.7218728995126,7.26137550484999,7.90808124400665,0.379093041079863,0.383024802553231
044,2016-10-31,2016-11-06,complete,168,168,8.93164791136198,6.57750249779649,155.623411797924,9.26234758379827,9.82176222543022,0.390707920528391,0.392652002135815
045,2016-10-31,2016-11-06,complete,168,168,8.37558743895647,5.82675053270253,47.1928547214905,8.69538934385209,9.39681938604442,0.373651578191902,0.372429729667408
046,2016-10-31,2016-11-06,complete,168,168,6.86748354700593,4.68345366651795,145.803274252124,7.36654274436435,7.98816035122231,0.381590432150487,0.385554950354311
047,2016-10-31,2016-11-06,complete,168,168,8.25616426013765,5.33423258463544,43.2927562051191,8.97359619140624,9.77438616071426,0.373291106451125,0.369465691702706
048,2016-10-31,2016-11-06,complete,168,168,7.57162992200341,5.71308905050407,74.8029574492399,7.84417045781773,8.28189370831333,0.389478043110126,0.389472231668225
049,2016-10-31,2016-11-06,complete,168,168,10.8754665869478,7.89377980218563,125.701868743439,11.1105107920072,11.6934493433043,0.387149751784424,0.387828342941109
050,2016-10-31,2016-11-06,complete,168,168,10.8320900370894,7.55144349004181,93.0375893219272,10.8888128997819,11.4957262513069,0.365044781286225,0.365301684480555
051,2016-10-31,2016-11-06,complete,168,168,8.02491202185278,5.44402195008311,47.9665335988054,8.19870132132386,8.90009015944939,0.356296541507305,0.349794152623502
052,2016-10-31,2016-11-06,complete,168,168,7.3818524316235,5.54452103079297,72.8099544594918,7.65287179121917,8.25890003231183,0.37961060474487,0.382358136723486
053,2016-10-31,2016-11-06,complete,168,168,4.69453616513342,2.64257368298736,97.9716220379745,5.37478166984109,6.06421736384115,0.372384444430311,0.377541359101487
054,2016-10-31,2016-11-06,complete,168,168,8.29953358970266,5.71017366437096,49.3396509909898,8.41303050004823,9.11368115669312,0.36298839008797,0.354909060097
055,2016-10-31,2016-11-06,complete,168,168,7.37305015935613,4.99303377638756,40.78903984895,7.8468843633922,8.64511545531132,0.376826339742014,0.374868049243528
056,2016-10-31,2016-11-06,complete,168,168,7.26527512156159,4.61243634057944,33.4168503648675,7.97806823443898,8.86668325630583,0.368274727527584,0.363809188995137
057,2016-10-31,2016-11-06,complete,168,168,7.65677789366685,5.23856351869246,50.4084416383364,7.86537977619298,8.56051221704395,0.367497252315175,0.365010916646443
058,2016-10-31,2016-11-06,complete,168,168,8.27589799175444,5.6700299775339,44.2035117145298,8.6428098016412,9.39786835718913,0.376270293485994,0.374891089105392
059,2016-10-31,2016-11-06,complete,168,168,8.56103271685945,5.46858699068008,43.6357861000365,9.06205438198814,9.80941770986081,0.366347287432235,0.36127151614982
060,2016-10-31,2016-11-06,complete,168,168,7.83445005388477,5.37948650239642,52.1220153796982,7.94571056437208,8.55494280327806,0.373055408481759,0.373649927675263
061,2016-10-31,2016-11-06,complete,168,168,8.32154660462709,6.11544688900404,58.1888186492458,8.38850179271835,8.92738232146328,0.374883821533555,0.377575639764615
062,2016-10-31,2016-11-06,complete,168,168,6.03023528798703,4.03312239419568,52.5532844342935,6.54314589467865,7.25496396214013,0.379576332288165,0.381566052957856
063,2016-10-31,2016-11-06,complete,168,168,8.67959909716499,5.55241319783124,45.7849930714322,9.04492370151398,9.76670406301398,0.368014509340623,0.363320917000619
064,2016-10-31,2016-11-06,complete,168,168,7.77338592232226,5.79764733640124,90.6038239974433,8.14147498202623,8.66511432887719,0.38203161914608,0.383788299222814
065,2016-10-31,2016-11-06,complete,168,168,6.68986959415396,4.5894797192248,99.7409434850142,7.25684333402444,7.76307929164767,0.388821196035879,0.390681891114703
066,2016-10-31,2016-11-06,complete,168,168,6.95591159373105,4.92543083057142,87.7675207132702,7.44614812303745,7.92266190338773,0.38925592716952,0.391213629484774
067,2016-10-31,2016-11-06,complete,168,168,5.65200659350426,3.62562245382603,51.3933948400956,6.24599285991599,6.93825725295806,0.378900715540237,0.381790882843145
068,2016-10-31,2016-11-06,complete,168,168,7.49566532533944,5.31135318998892,51.0928837293555,7.65505606162555,8.29509960206332,0.379174670321726,0.383209614499903
069,2016-10-31,2016-11-06,complete,168,168,8.31318545325209,5.76650991326518,46.9142780223736,8.6515159206518,9.3177709668894,0.362785274849328,0.359285872374698
070,2016-10-31,2016-11-06,complete,168,168,7.52247470513865,5.13679614487589,45.0972043475822,8.00996571762003,8.75662122929073,0.37830892540621,0.37719835669241
071,2016-10-31,2016-11-06,complete,168,168,8.08940522446452,6.14433944373603,67.3702794852975,8.25885062220443,8.81512318384839,0.379411535271881,0.382021261998299
072,2016-10-31,2016-11-06,complete,168,168,8.13042903291752,6.0526742515815,54.2157451849301,8.15286337657381,8.74615056148162,0.378062277259126,0.381507365603319
073,2016-10-31,2016-11-06,complete,168,168,8.23458270201512,6.01612240978225,53.6133116455409,8.28894293371744,8.87402574689024,0.383496775373833,0.379020038015802
074,2016-10-31,2016-11-06,complete,168,168,5.69922656408124,3.89101135875222,51.7623150085566,6.37790993662905,7.13336612775598,0.38034822468076,0.38100443643873
075,2016-10-31,2016-11-06,complete,168,168,11.3659045503164,8.1662522317664,139.766366115713,11.6026849757674,12.1915984927749,0.387994197772942,0.388715846425562
076,2016-10-31,2016-11-06,complete,168,168,6.17533652746099,4.20148271900653,50.2957893380242,6.75260598281565,7.49814144752019,0.381052600487095,0.380369013223917
077,2016-10-31,2016-11-06,complete,168,168,7.84757729597168,5.5875432900634,51.9106626565014,7.91912913651851,8.50489512249199,0.374036022499834,0.376064768010493
078,2016-10-31,2016-11-06,complete,168,168,8.00984384574845,5.19318028815117,40.6749851110811,8.57940264362017,9.39176199657422,0.365382174781872,0.359869869664802
079,2016-10-31,2016-11-06,complete,168,168,6.83153117468384,4.82666027047455,53.1512917256436,7.13223555904592,7.85566370982158,0.380050370733526,0.38155832890127
080,2016-10-31,2016-11-06,complete,168,168,8.10347990189855,5.23700047915567,40.8872722769423,8.55214896335181,9.34579208895233,0.364571689704258,0.35972408177025
081,2016-10-31,2016-11-06,complete,168,168,6.05234947475012,4.00334814044267,45.6768927376795,6.65045768763054,7.46895362634847,0.380751494315137,0.38029112201937
082,2016-10-31,2016-11-06,complete,168,168,7.06261229537068,5.24711888804558,74.6745921554704,7.38749466767365,8.01189150364859,0.37975228613271,0.382623178359585
083,2016-10-31,2016-11-06,complete,168,168,7.1584476947489,5.04786635148911,53.8983218751723,7.36855201235613,8.05438089696051,0.379989641777847,0.382687078487567
084,2016-10-31,2016-11-06,complete,168,168,8.9067579922867,6.48334346916319,153.046459221022,9.35373852145129,9.91013969092083,0.386231021661781,0.387630841738022
085,2016-10-31,2016-11-06,complete,168,168,8.2082351204853,5.9326213675261,53.9003559783609,8.34000454471312,8.93007599940487,0.381910253969562,0.378322716548731
086,2016-10-31,2016-11-06,complete,168,168,8.40085827055432,5.40711437406996,43.1685698113142,8.84775913783481,9.61223028273808,0.365048817225865,0.360306512741815
087,2016-10-31,2016-11-06,complete,168,168,8.63834099445503,5.56186121865415,45.3840488873443,8.94349903355149,9.6714276055777,0.365040709061246,0.360453351513002
088,2016-10-31,2016-11-06,complete,168,168,7.43255754396808,5.5606880170527,107.676144763683,7.70404646996411,8.1476514312561,0.390564812884933,0.391990665311378
089,2016-10-31,2016-11-06,complete,168,168,7.82932026152229,5.36712826441616,41.7592377771148,8.24941493520755,9.02194110717123,0.374974879607153,0.372677462485434
090,2016-10-31,2016-11-06,complete,168,168,12.3675192467352,8.57091162087714,82.4368683431841,12.1858961774014,12.7903264330152,0.302684270827144,0.300354895560229
091,2016-10-31,2016-11-06,complete,168,168,7.88048398474202,5.69768508316,107.848741409732,8.29528385250061,8.81745266592014,0.387566399640743,0.38889563795298
