fold_id,validation_iso_year,candidate_id,feature,importance
tick_borne_2023,2023,catboost_combined_weather_offset,statistical_region_code,5.93575264070581
tick_borne_2023,2023,catboost_combined_weather_offset,seasonal_sin_annual,23.792385330794048
tick_borne_2023,2023,catboost_combined_weather_offset,seasonal_cos_annual,47.01903309875504
tick_borne_2023,2023,catboost_combined_weather_offset,past_8w_reported_lyme_plus_kme_incidence_per_100000,18.560166224550198
tick_borne_2023,2023,catboost_combined_weather_offset,t2m_mean_c_previous_4w_mean,2.4681942005888398
tick_borne_2023,2023,catboost_combined_weather_offset,tp_sum_mm_previous_4w_sum,0.07519508332929589
tick_borne_2023,2023,catboost_combined_weather_offset,stl1_mean_c_previous_4w_mean,1.849947240253686
tick_borne_2023,2023,catboost_combined_weather_offset,swvl1_mean_m3_m3_previous_4w_mean,0.2993261810230825
tick_borne_2024,2024,catboost_combined_weather_offset,statistical_region_code,4.472927157922361
tick_borne_2024,2024,catboost_combined_weather_offset,seasonal_sin_annual,24.85183663295857
tick_borne_2024,2024,catboost_combined_weather_offset,seasonal_cos_annual,43.20991073901244
tick_borne_2024,2024,catboost_combined_weather_offset,past_8w_reported_lyme_plus_kme_incidence_per_100000,22.485595866591154
tick_borne_2024,2024,catboost_combined_weather_offset,t2m_mean_c_previous_4w_mean,3.016347104754717
tick_borne_2024,2024,catboost_combined_weather_offset,tp_sum_mm_previous_4w_sum,0.040138475556074804
tick_borne_2024,2024,catboost_combined_weather_offset,stl1_mean_c_previous_4w_mean,1.623908926065411
tick_borne_2024,2024,catboost_combined_weather_offset,swvl1_mean_m3_m3_previous_4w_mean,0.2993350971392784
tick_borne_2025,2025,catboost_combined_weather_offset,statistical_region_code,4.787330799226328
tick_borne_2025,2025,catboost_combined_weather_offset,seasonal_sin_annual,26.487454331260793
tick_borne_2025,2025,catboost_combined_weather_offset,seasonal_cos_annual,40.43657795386329
tick_borne_2025,2025,catboost_combined_weather_offset,past_8w_reported_lyme_plus_kme_incidence_per_100000,23.635285722943873
tick_borne_2025,2025,catboost_combined_weather_offset,t2m_mean_c_previous_4w_mean,2.8314982974125527
tick_borne_2025,2025,catboost_combined_weather_offset,tp_sum_mm_previous_4w_sum,0.10893296248492275
tick_borne_2025,2025,catboost_combined_weather_offset,stl1_mean_c_previous_4w_mean,1.2501928816758048
tick_borne_2025,2025,catboost_combined_weather_offset,swvl1_mean_m3_m3_previous_4w_mean,0.4627270511324264
