fold_id,model_id,feature,coefficient,standard_error
fold_01_validate_2017,model_s3_weather_offset_matched,z_d2m_mean_c_lag_1w,-0.211193942615157,0.105581985387987
fold_01_validate_2017,model_s3_weather_offset_matched,z_d2m_mean_c_lag_2w,-0.166426330135197,0.104378827714832
fold_01_validate_2017,model_s3_weather_offset_matched,z_d2m_mean_c_previous_4w_mean,1.29053745304033,0.192912439954627
fold_01_validate_2017,model_s3_weather_offset_matched,z_tp_sum_mm_lag_1w,0.0185222821196814,0.0181744945827633
fold_01_validate_2017,model_s3_weather_offset_matched,z_tp_sum_mm_lag_2w,0.0174682887938461,0.0184676529813823
fold_01_validate_2017,model_s3_weather_offset_matched,z_tp_sum_mm_previous_4w_sum,-0.0812335997001694,0.0264094846738598
fold_01_validate_2017,model_s3_weather_offset_matched,z_stl1_mean_c_lag_1w,-1.3735195384608,0.688741464533625
fold_01_validate_2017,model_s3_weather_offset_matched,z_stl1_mean_c_lag_2w,-0.968462387772074,0.658003674542392
fold_01_validate_2017,model_s3_weather_offset_matched,z_stl1_mean_c_previous_4w_mean,-1.4953487108802,1.33463602646542
fold_01_validate_2017,model_s3_weather_offset_matched,z_stl2_mean_c_lag_1w,1.03602370916048,0.53325914058988
fold_01_validate_2017,model_s3_weather_offset_matched,z_stl2_mean_c_lag_2w,0.6758489636588,0.44389241865623
fold_01_validate_2017,model_s3_weather_offset_matched,z_stl2_mean_c_previous_4w_mean,-0.0447375868918507,0.879560042871409
fold_01_validate_2017,model_s3_weather_offset_matched,z_swvl1_mean_m3_m3_lag_1w,0.143254678871571,0.0707835643864112
fold_01_validate_2017,model_s3_weather_offset_matched,z_swvl1_mean_m3_m3_lag_2w,0.0770736423623168,0.0685343132899201
fold_01_validate_2017,model_s3_weather_offset_matched,z_swvl1_mean_m3_m3_previous_4w_mean,-0.244428030164233,0.136261537305699
fold_01_validate_2017,model_s3_weather_offset_matched,z_swvl2_mean_m3_m3_lag_1w,-0.106721505468337,0.0658546732031707
fold_01_validate_2017,model_s3_weather_offset_matched,z_swvl2_mean_m3_m3_lag_2w,-0.104237801401487,0.0644844099028058
fold_01_validate_2017,model_s3_weather_offset_matched,z_swvl2_mean_m3_m3_previous_4w_mean,0.214488621448508,0.122397553394089
fold_02_validate_2018,model_s3_weather_offset_matched,intercept,3.43592993373313,0.0454076321978556
fold_02_validate_2018,model_s3_weather_offset_matched,seasonal_sin_annual,0.693686869556365,0.0656440701919232
fold_02_validate_2018,model_s3_weather_offset_matched,seasonal_cos_annual,-1.32650395795965,0.066329689659794
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[002],-0.808288468869864,0.100476684850725
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[003],-0.842471648500688,0.101321038315143
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[004],-0.891272005799071,0.126914730953986
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[005],-1.08074732347307,0.133625853533615
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[006],-0.862157776852898,0.15986996286291
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[007],-0.507904011662721,0.0974247360809719
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[008],-0.750208788300061,0.0749205225967553
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[009],-1.73975772871169,0.0909768434057967
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[010],-0.711989849451745,0.132126362711676
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[011],-1.79809014526233,0.0714684391012507
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[012],-1.30956347884116,0.123540564944831
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[013],-0.54573697449267,0.0731291760965795
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[014],-1.28628387533422,0.143229605422026
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[015],-1.09079508116118,0.159393046237029
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[016],-0.717109978249243,0.146430248238892
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[017],-0.205525374656343,0.0601786206059971
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[018],-0.447711690338133,0.140271828093623
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[019],-0.836646651248338,0.128003181872307
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[020],-0.685832516381883,0.11971347053198
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[021],-0.500031493059835,0.082032595820567
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[022],-1.12790186789509,0.119596296953039
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[023],-1.42057012934443,0.0672543690132305
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[024],-0.788484315187815,0.157060249661811
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[025],-0.451052201331048,0.0810828996962301
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[026],-1.27431187182383,0.129025183235861
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[027],-0.319192957755862,0.0790285002528516
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[028],-1.89364215945492,0.228340091525674
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[029],0.0706531928006164,0.072747592571088
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[030],-0.581534083815943,0.155740087138648
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[031],-0.279597253740935,0.151216354953282
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[032],-1.25120519480466,0.0779715124040134
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[033],0.101203439867694,0.151209605822702
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[034],-1.38798812755357,0.116964429426264
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[035],-1.17344302851066,0.146181621885188
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[036],-1.271792700438,0.0917700964472653
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[037],-0.346655155727139,0.0794945226896228
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[038],-0.986238816693015,0.0812133998084345
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[039],-1.02386909999141,0.0781788965542382
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[040],-1.43264318394565,0.0987213695481347
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[041],-0.61068292076242,0.0689010261492115
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[042],-0.690947525347935,0.16382808167488
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[043],-0.992193072248829,0.0675463938452559
fold_02_validate_2018,model_s3_weather_offset_matched,municipality[044],-0.696752045415156,0.0999853711981607
