municipality_code,week_start,week_end,weather_status,source_hour_count,minimum_present_hours,t2m_mean_c,d2m_mean_c,tp_sum_mm,stl1_mean_c,stl2_mean_c,swvl1_mean_m3_m3,swvl2_mean_m3_m3
165,2025-04-21,2025-04-27,complete,168,168,12.4060044041104,9.79747039150601,45.4396331541674,11.8016598694846,11.2355521884745,0.394020615781079,0.39412997473968
166,2025-04-21,2025-04-27,complete,168,168,14.7620180296351,9.19055228035146,35.7009553233882,14.4841305181601,13.8657084833169,0.356647110217152,0.356805601863681
167,2025-04-21,2025-04-27,complete,168,168,11.125884279577,6.77435694425138,39.6758752650397,11.1495357383437,10.5281247747418,0.383418650748206,0.386812697166157
168,2025-04-21,2025-04-27,complete,168,168,14.4785322727406,9.38173555228894,37.433132363893,14.1593138678042,13.5410304612959,0.364177694048318,0.361998985818952
169,2025-04-21,2025-04-27,complete,168,168,14.194491141183,9.20736592610675,37.1340953897743,13.6968235560825,13.0796113513764,0.365481694539388,0.363352820986793
170,2025-04-21,2025-04-27,complete,168,168,13.671991031256,10.1431107092637,46.968700440867,13.30320389726,12.6561905787315,0.39047994821851,0.390908055665991
171,2025-04-21,2025-04-27,complete,168,168,12.1698252084393,7.91892028743872,37.4644334505839,11.9915190305788,11.3607996298268,0.382510692226505,0.385367154883901
172,2025-04-21,2025-04-27,complete,168,168,14.1199700154283,9.36780823005703,37.5416808343096,13.719842511786,13.1050823432979,0.355680943747743,0.351236651759515
173,2025-04-21,2025-04-27,complete,168,168,14.0676308448064,10.0059833458102,33.8251920152623,13.0818809988716,12.3356630118943,0.386750911948757,0.390473220777287
174,2025-04-21,2025-04-27,complete,168,168,13.2296262293319,9.19956346665777,32.4524165193418,12.7211420342902,12.0255738615064,0.385321897438802,0.387337119226291
175,2025-04-21,2025-04-27,complete,168,168,11.8519684185311,7.96207950380738,40.2569502366591,11.2553483197743,10.5092134259263,0.393853769119508,0.397437684385628
176,2025-04-21,2025-04-27,complete,168,168,14.9971587577019,9.39386114929328,33.2370003964458,14.8593576560079,14.2354373585471,0.356296888246371,0.354791812595262
177,2025-04-21,2025-04-27,complete,168,168,11.0022553187589,6.84728488268915,40.6324384279416,10.9704567625912,10.3217262988538,0.386805570106889,0.391278036708558
178,2025-04-21,2025-04-27,complete,168,168,12.5256293007175,7.89577331205062,37.9330780117557,12.1777758773251,11.5516550327117,0.381604688573443,0.383573425592393
179,2025-04-21,2025-04-27,complete,168,168,11.3620048186255,8.36693390456522,42.282569226349,11.4246881614227,10.8282212197036,0.397195198383872,0.397376724059853
180,2025-04-21,2025-04-27,complete,168,168,8.41708675595289,4.70985293971197,35.6746712570661,9.21165069527247,8.56064488135418,0.39180044571153,0.394855709313604
181,2025-04-21,2025-04-27,complete,168,168,14.4806735405064,9.12936503583188,34.6633976097367,14.0142589689056,13.3865007062662,0.36451957927903,0.363773244138879
182,2025-04-21,2025-04-27,complete,168,168,14.5647645939796,9.24153129284798,37.1420281568291,14.146156694678,13.5414903093948,0.353813925191461,0.351276970144855
183,2025-04-21,2025-04-27,complete,168,168,14.9306637772171,10.8919620905827,23.9215293491138,14.7901938131079,13.9668843789599,0.391493197566518,0.394104669866449
184,2025-04-21,2025-04-27,complete,168,168,12.7792929887776,8.81211996412346,32.5193040160999,12.3752561017348,11.6762821780556,0.38667292974621,0.388960053581961
185,2025-04-21,2025-04-27,complete,168,168,14.548710339425,9.27951532147439,37.0127391401679,14.0877619808871,13.4735618331249,0.356252282532508,0.354457047421739
186,2025-04-21,2025-04-27,complete,168,168,13.3215503318115,9.7869557302733,30.450317133087,12.5200565582421,11.8347012859099,0.386014172387419,0.385683269730813
187,2025-04-21,2025-04-27,complete,168,168,15.0008565731407,9.34543996141418,30.152553985725,14.8104641830158,14.1724277073231,0.348841424579804,0.348150167591798
188,2025-04-21,2025-04-27,complete,168,168,14.8073187047957,9.22973427229939,34.420412066929,14.4644018535049,13.8232818851037,0.343888489040129,0.346420775271509
189,2025-04-21,2025-04-27,complete,168,168,12.6623049992206,8.72746776890565,32.5842123334441,12.2383295842129,11.5270334634364,0.387323712684043,0.389785567650354
190,2025-04-21,2025-04-27,complete,168,168,13.7404929052739,9.66198582169691,32.745259870411,13.0528221038549,12.3311995049727,0.385219847538493,0.3876496489834
191,2025-04-21,2025-04-27,complete,168,168,14.1370952607271,9.44687516375445,37.579285836132,13.7073430051556,13.0846765785684,0.355626039318983,0.351035683855187
192,2025-04-21,2025-04-27,complete,168,168,10.1177662068182,6.84724417712371,41.1581477006948,10.2117100961027,9.52115851299184,0.401357928989786,0.40270136314348
193,2025-04-21,2025-04-27,complete,168,168,12.9050547647007,9.82362057280686,49.0029318581404,12.4218172817922,11.8563998391435,0.390724419650558,0.390549653246029
194,2025-04-21,2025-04-27,complete,168,168,12.9537890483315,9.20624238977275,33.887681333581,12.6159613258429,11.983883598133,0.38773438356283,0.387058424777896
195,2025-04-21,2025-04-27,complete,168,168,14.446230673103,8.99831009749175,34.0088099622404,14.0990068530983,13.4649876895431,0.368056573029507,0.369324471721031
196,2025-04-21,2025-04-27,complete,168,168,14.3079356544526,9.34507647139195,37.526565846613,13.9956593269185,13.3871070535729,0.359773118149225,0.356689189149511
197,2025-04-21,2025-04-27,complete,168,168,13.160084579657,9.57273050594055,47.1178450191049,12.8342024459225,12.2305030809277,0.382337110046241,0.383793527807615
198,2025-04-21,2025-04-27,complete,168,168,14.1655477173825,9.74331327940994,37.8723626916408,13.5830831409063,12.9695149704778,0.363743715942021,0.36040219833239
199,2025-04-21,2025-04-27,complete,168,168,13.9170169268769,10.1694037929465,43.9342625215238,13.4920067690682,12.8357143751658,0.389612626897219,0.390171737493438
200,2025-04-21,2025-04-27,complete,168,168,14.0750934467674,9.78235656817145,36.7968091521107,13.4819671332799,12.8599462656743,0.37293960223655,0.371915289530045
201,2025-04-21,2025-04-27,complete,168,168,14.450913008185,10.503268583836,25.0405886816787,14.3060578501415,13.5000840021754,0.390020550292813,0.39271931975642
202,2025-04-21,2025-04-27,complete,168,168,14.9550222317962,9.78098615114487,37.3352905235927,14.6770181924968,14.0458733158501,0.354229995678295,0.35135669335271
203,2025-04-21,2025-04-27,complete,168,168,13.0810043707341,9.84043009887526,52.96655263454,12.8712406778578,12.238829116744,0.391633833005417,0.392133071126932
204,2025-04-21,2025-04-27,complete,168,168,14.5403007911972,9.19925149219229,35.7531187070813,14.0683943443224,13.4592073382799,0.354631172313085,0.350739596009105
205,2025-04-21,2025-04-27,complete,168,168,14.7110952730739,9.25910201517039,37.0430171164729,14.3717597418988,13.777396772576,0.353439690270845,0.350634831875377
206,2025-04-21,2025-04-27,complete,168,168,13.9546405338969,10.1803853649032,44.7864183312989,13.5643155144152,12.9032157745131,0.38893017536508,0.389795941243315
207,2025-04-21,2025-04-27,complete,168,168,8.5686946279556,5.55388893711739,49.7779608980251,8.84426445532434,8.19918660554678,0.40498649436139,0.406971786662421
208,2025-04-21,2025-04-27,complete,168,168,12.6515221352721,9.37500023338283,29.1604088305753,12.05746301906,11.4426559947363,0.384210522721987,0.381768814465437
209,2025-04-21,2025-04-27,complete,168,168,12.1477863232984,8.23828969690036,34.2280555886858,11.7667744445859,11.0451263901735,0.388620563665958,0.391590835888876
210,2025-04-21,2025-04-27,complete,168,168,14.5942539760044,9.33830668131508,35.4420383737306,14.0039292108444,13.375881812686,0.361295700073242,0.358874820527576
211,2025-04-21,2025-04-27,complete,168,168,13.0958954446883,9.18881845951806,38.333109728788,12.8015327452995,12.1602327655349,0.388517146069985,0.388663984531437
212,2025-04-21,2025-04-27,complete,168,168,13.5986935564271,9.84507230067327,41.1752139613763,13.2088495290568,12.5627339422793,0.389163219542832,0.389377078777591
213,2025-04-21,2025-04-27,complete,168,168,14.2295543852306,9.80238313220793,26.8839131731511,14.3010134742373,13.5191458565848,0.38468751453218,0.385365804036458
001,2025-04-28,2025-05-04,complete,168,168,15.0466928812011,9.19225755190004,1.752976827237,14.122947333483,13.1126420906451,0.33536845748891,0.355251627623226
002,2025-04-28,2025-05-04,complete,168,168,17.65729147507,10.3852035802723,8.18024027757807,16.3691077329698,15.1216375167306,0.333812814770307,0.354077010863939
003,2025-04-28,2025-05-04,complete,168,168,13.4053911824132,7.80438502081409,4.14494356853896,12.596272581892,11.4307632792221,0.353244790861944,0.36749948570548
004,2025-04-28,2025-05-04,complete,168,168,12.5037581878074,7.09547702434741,5.11346414637045,11.6322538486585,10.5073165130294,0.351064008057174,0.365572167429251
005,2025-04-28,2025-05-04,complete,168,168,15.2476150331107,9.03430838685056,1.30658067608254,13.9944957521168,12.8725985450395,0.336585674106117,0.355578742752178
006,2025-04-28,2025-05-04,complete,168,168,12.1255239419789,6.94877269597684,9.51701669366484,11.328610173953,10.2153043872869,0.354456429248927,0.367130016995155
007,2025-04-28,2025-05-04,complete,168,168,16.9575018993955,11.3201602036315,3.48598611651546,16.4524906399765,15.4277171997084,0.361219266474946,0.371940378073835
008,2025-04-28,2025-05-04,complete,168,168,15.4826493973846,9.23013390692791,1.21043604786738,14.0368928668658,12.9150405468351,0.336656819694797,0.355471395069418
009,2025-04-28,2025-05-04,complete,168,168,17.2888892024485,10.1671092438805,0.559930087373528,15.8374797430233,14.5997174167762,0.349372814317226,0.367136448729344
010,2025-04-28,2025-05-04,complete,168,168,17.3539370643568,10.2086477462387,11.8552676606542,16.1747272585726,14.9395323094712,0.343919320776295,0.359624490434773
011,2025-04-28,2025-05-04,complete,168,168,16.7265642382824,9.80239557180134,2.39110230218327,15.2302034188343,13.9807241920651,0.348807497138855,0.365548187605086
012,2025-04-28,2025-05-04,complete,168,168,15.0686873707191,8.8417102516762,0.912555178407252,13.8730088023531,12.6917366178813,0.350014741489545,0.366676889939213
013,2025-04-28,2025-05-04,complete,168,168,14.469959651517,8.3533456386483,1.43443968133193,13.4936333951127,12.3843119317531,0.335740991418518,0.356504329717969
014,2025-04-28,2025-05-04,complete,168,168,14.0805937441634,8.57500282046274,2.84895182404403,13.1022215418085,12.0561712809181,0.347217581592008,0.363174883761949
015,2025-04-28,2025-05-04,complete,168,168,17.6996154774107,10.4260628840875,7.16749823160363,16.5839051448469,15.3434998686041,0.342979655238356,0.358492464670239
016,2025-04-28,2025-05-04,complete,168,168,13.9190112356163,7.52174375308385,2.05389154687527,13.1412260326104,11.8689801301636,0.351115276912049,0.367452435588281
017,2025-04-28,2025-05-04,complete,168,168,16.0857146292458,10.178798165,0.766697294608617,14.7129139498956,13.5688659747543,0.34803787242216,0.366067345664578
018,2025-04-28,2025-05-04,complete,168,168,17.5507208856687,10.2049167458344,13.90324641561,16.144205173625,14.8560959625832,0.347574600516915,0.362958714126747
019,2025-04-28,2025-05-04,complete,168,168,15.575238254419,9.30167506525737,1.65179850128127,15.0671844794331,13.9946335268077,0.337786418777334,0.356272191467375
020,2025-04-28,2025-05-04,complete,168,168,15.5018440974863,9.13988093145428,0.955420294318992,14.0098583950228,12.8735338959556,0.347241803682904,0.365671936934403
021,2025-04-28,2025-05-04,complete,168,168,15.2796460563283,9.30482842163074,1.42995948603426,13.9894002482597,12.8756494014441,0.344077404027925,0.360466941409954
022,2025-04-28,2025-05-04,complete,168,168,16.1629965873944,9.53139130724678,0.485221233883943,14.3104703632636,13.1522134858343,0.342706978123324,0.361084315000503
023,2025-04-28,2025-05-04,complete,168,168,16.1757322451181,9.64323624187893,0.51332944574248,14.3930996613052,13.2366537251177,0.345373837677626,0.363086552645615
024,2025-04-28,2025-05-04,complete,168,168,17.4396233343065,10.0778947736753,7.32141495660018,16.0554860850323,14.8178450058662,0.347552736611355,0.362558254097148
025,2025-04-28,2025-05-04,complete,168,168,15.5084864164139,9.04540365692908,11.047656108516,13.9245137327022,12.6167860121618,0.35673385796416,0.369108021418085
026,2025-04-28,2025-05-04,complete,168,168,17.5563586622951,10.2775322759593,16.9420217310079,16.1458186340553,14.8313530152714,0.349652255038006,0.363895304267021
027,2025-04-28,2025-05-04,complete,168,168,14.4352285417859,8.74056651220222,1.8779121281941,13.5240634260149,12.4445663109428,0.347321940522483,0.363076527680934
028,2025-04-28,2025-05-04,complete,168,168,17.4134240438664,10.1078780615754,4.63768645181758,16.1598035562824,14.9079017089582,0.350976184925241,0.365902582102763
029,2025-04-28,2025-05-04,complete,168,168,17.4034073139615,10.1787053529364,14.6873023256543,16.1654398685436,14.9208608770345,0.350187005871711,0.363206710088311
030,2025-04-28,2025-05-04,complete,168,168,14.0743613791726,7.60451882597906,0.54604693243059,13.3767224351424,12.159493940068,0.349747276285822,0.366753128364014
031,2025-04-28,2025-05-04,complete,168,168,17.0053183699808,10.0881266617251,13.783012303058,16.1458568557398,14.9415330020337,0.347577847172024,0.35941336369782
032,2025-04-28,2025-05-04,complete,168,168,15.8360937905055,9.24274667960139,0.712022684307757,14.3505418608382,13.2124203597404,0.345065228031102,0.363131235897845
033,2025-04-28,2025-05-04,complete,168,168,17.0550205790647,10.1397919791359,13.9624606063472,16.1893616040512,14.9848023129325,0.349046543365221,0.358364702839341
034,2025-04-28,2025-05-04,complete,168,168,15.3660389230956,8.50111082008566,0.379634147417941,14.0747787715632,12.8734597337911,0.346730229541172,0.36460240252873
035,2025-04-28,2025-05-04,complete,168,168,15.7902044159584,9.4264525279212,1.93313106015368,15.3935472665009,14.3388594652182,0.344291703833476,0.360424134293931
036,2025-04-28,2025-05-04,complete,168,168,14.3307889206747,8.66780590411837,1.87553919144682,13.3429587529128,12.3199740620173,0.339250320118497,0.358002153832206
037,2025-04-28,2025-05-04,complete,168,168,15.5803808633262,9.13596134649016,0.948410324400765,14.0879760892918,12.9599365408272,0.33847055215823,0.357587970638566
038,2025-04-28,2025-05-04,complete,168,168,14.3560382010952,8.51397678528271,1.6002851762218,13.8893874162699,12.8167848237196,0.348017833617681,0.364493804491971
039,2025-04-28,2025-05-04,complete,168,168,16.2053308665557,9.48366920988249,0.706339257431113,14.6374595638276,13.4779401206465,0.348793743299014,0.366122073358839
040,2025-04-28,2025-05-04,complete,168,168,17.9607511974516,12.1021195184617,1.84090561896255,18.1126197451636,17.0664757138206,0.235933485485259,0.253612155006045
041,2025-04-28,2025-05-04,complete,168,168,13.2975343862437,7.66378852078623,4.67105388429344,12.3788361915211,11.1625827466601,0.352746217961256,0.367495422891813
042,2025-04-28,2025-05-04,complete,168,168,17.487212059943,10.059029311678,10.5028116791728,15.9737330834,14.7485541538326,0.343663098597944,0.358972469737047
043,2025-04-28,2025-05-04,complete,168,168,14.5980725669839,8.20462094157871,0.544327744693578,13.6602214473661,12.4737643418864,0.34999649221488,0.366784697162592
044,2025-04-28,2025-05-04,complete,168,168,15.8631034544038,10.3797913843851,4.18152095875481,14.7586952524247,13.7683370180313,0.358067020002724,0.370060728968971
045,2025-04-28,2025-05-04,complete,168,168,17.4601034771629,10.2974921788673,10.6663851551095,15.9619959327224,14.6714939154438,0.350056146967718,0.363783905048252
046,2025-04-28,2025-05-04,complete,168,168,13.9987292547638,8.76342293788465,7.78055151148667,13.1623127582113,12.0977705325441,0.355821397804326,0.368047345614502
047,2025-04-28,2025-05-04,complete,168,168,17.6039338611421,10.6384499686105,9.01501473413191,16.6435442243303,15.4205958775111,0.352254776727586,0.360595703125
048,2025-04-28,2025-05-04,complete,168,168,15.1744103377095,9.24930921554245,1.11158013392613,13.5716866818043,12.4407129787361,0.347764434267276,0.366557396790575
049,2025-04-28,2025-05-04,complete,168,168,17.338302307002,11.6078491085572,1.37040811892072,17.0417543489486,15.9931663902196,0.33934332208533,0.356795247462978
050,2025-04-28,2025-05-04,complete,168,168,16.9898898642899,10.6363428165145,2.11800306258728,16.7227339804028,15.6850596271226,0.313938798282654,0.330637206275604
051,2025-04-28,2025-05-04,complete,168,168,16.5705205273677,9.48794350273007,0.733217409965063,15.214726477192,13.9792472468957,0.343344027511006,0.363215236695538
052,2025-04-28,2025-05-04,complete,168,168,15.1827695231649,9.13940596189932,1.45727500887375,13.9148056177165,12.7557209158091,0.350395101500771,0.366211682349249
053,2025-04-28,2025-05-04,complete,168,168,12.1315392636353,6.85412395315625,8.49529277900016,11.3396424958316,10.1349325475957,0.35334288160048,0.366363883646096
054,2025-04-28,2025-05-04,complete,168,168,16.7655508291477,9.72585935949547,0.548011216167781,15.4417144052493,14.2138689213707,0.349126274632234,0.367033666899953
055,2025-04-28,2025-05-04,complete,168,168,16.7461158914174,9.80562865135147,25.9867076463108,15.1687538324357,13.8960332550824,0.348714008416729,0.362345899183524
056,2025-04-28,2025-05-04,complete,168,168,16.8466619767098,9.93920280350274,15.3136072716182,15.9687896744977,14.7806820764723,0.347896098531657,0.361341819968622
057,2025-04-28,2025-05-04,complete,168,168,15.8522974381878,8.94589752301052,0.516975680007717,14.6717780580456,13.4498882625517,0.347401180933775,0.365174096003
058,2025-04-28,2025-05-04,complete,168,168,17.5994648719513,10.3632751792371,18.2478213215893,16.1358128635348,14.8369772420081,0.348570938777858,0.362726149034948
059,2025-04-28,2025-05-04,complete,168,168,17.7638887150995,10.5196604952913,6.6982062664418,16.7168526451155,15.4867108399194,0.342308941010363,0.355550683886109
060,2025-04-28,2025-05-04,complete,168,168,15.6896748750267,8.78898598105593,0.500564743583313,14.3240304631711,13.1411301501979,0.347555083947964,0.365233828861887
061,2025-04-28,2025-05-04,complete,168,168,16.1739069666176,9.68178821655975,0.769171591247177,14.4768891111421,13.3266546031896,0.343795329170684,0.361565009729868
062,2025-04-28,2025-05-04,complete,168,168,13.9554453321585,7.45603861172023,1.09427234226769,13.2556313185556,12.0051574633393,0.350003916719582,0.366844121578498
063,2025-04-28,2025-05-04,complete,168,168,17.6633704880555,10.2532178256981,7.3954124742926,16.3958792801841,15.1661248841286,0.347456873183012,0.362343780698821
064,2025-04-28,2025-05-04,complete,168,168,14.6498653414418,8.84846434926731,1.6777676698612,13.8125864102214,12.7344324230271,0.3386792004214,0.356980686530015
065,2025-04-28,2025-05-04,complete,168,168,13.154715921736,7.39914313972663,1.62954814888291,12.8421484711126,11.7421484789974,0.347434172803779,0.365243628240871
066,2025-04-28,2025-05-04,complete,168,168,13.7384869435696,8.02570606350632,1.58973547222068,13.0273636486366,11.9113809379417,0.35108667083583,0.368510949876088
067,2025-04-28,2025-05-04,complete,168,168,12.9955976007701,6.61109279054801,0.801538731408908,12.7100025219683,11.4732859415033,0.349261079590114,0.366365028140606
068,2025-04-28,2025-05-04,complete,168,168,15.3466750502596,8.82362834199606,0.340028802524183,14.1204051285445,12.947979380814,0.350059394148417,0.366838092581176
069,2025-04-28,2025-05-04,complete,168,168,17.2253253055979,10.1434200517412,5.96126298076877,15.609691485665,14.3493155647438,0.342394473591148,0.359494435258243
070,2025-04-28,2025-05-04,complete,168,168,16.661302695851,9.60324028818541,21.0084036661495,15.2389425181983,13.9408996912682,0.34812836852341,0.362351518093346
071,2025-04-28,2025-05-04,complete,168,168,15.9680397888045,9.80304845966208,1.17694937966545,14.4311765661485,13.2775218018404,0.347782774384344,0.363657047200379
072,2025-04-28,2025-05-04,complete,168,168,16.1877352929523,9.77212187474751,0.634939704928578,14.516880971078,13.3515182150929,0.348235445557888,0.365281751852156
073,2025-04-28,2025-05-04,complete,168,168,16.1412626141468,10.1287949556207,0.643286220613259,14.8248140592874,13.6658818985829,0.349220026202437,0.367189821090839
074,2025-04-28,2025-05-04,complete,168,168,14.2935607844333,7.92785118316597,2.58582906891634,13.3183105108756,12.0399854490674,0.351717641116743,0.367768497866372
075,2025-04-28,2025-05-04,complete,168,168,17.6634144237933,12.0898292798029,1.77682465510964,17.4723690865519,16.43896060927,0.34189131570277,0.358525263169541
076,2025-04-28,2025-05-04,complete,168,168,14.9707688482788,8.17576365496228,9.30154210468737,13.8350878089835,12.5397412377471,0.352859039418898,0.366702911683572
077,2025-04-28,2025-05-04,complete,168,168,15.6954246152428,9.03783055338024,0.41813366497228,14.1688334221152,13.0009329085819,0.34520949069295,0.363326698610849
078,2025-04-28,2025-05-04,complete,168,168,17.4789900052744,10.4739116758438,10.4659974022584,16.3225846877932,15.096308204209,0.33980680310882,0.353419655312086
079,2025-04-28,2025-05-04,complete,168,168,15.4915025131028,8.85910178485699,1.84346333679651,14.0927727420995,12.8329398520547,0.350505631057048,0.367095489644952
080,2025-04-28,2025-05-04,complete,168,168,17.4739681760015,10.302404597145,10.3096928040275,16.2309803345063,14.9915773396194,0.338278219369795,0.355916793087343
081,2025-04-28,2025-05-04,complete,168,168,15.4095497447946,8.9009258464709,15.8899359046788,13.9861413664806,12.6715019938348,0.357526238932288,0.369342418889206
082,2025-04-28,2025-05-04,complete,168,168,14.7726659814947,8.78743785995845,1.58447971173428,13.6273455750198,12.473071785951,0.351674458158028,0.367263013106537
083,2025-04-28,2025-05-04,complete,168,168,15.5125230855759,8.86611949656376,0.770773362589583,14.1998212098259,12.9706770253175,0.349138963871196,0.36643769093313
084,2025-04-28,2025-05-04,complete,168,168,15.6437965114979,9.94522530220424,2.63930445478247,14.9309014274972,13.9292742632451,0.344040569005162,0.361098452183165
085,2025-04-28,2025-05-04,complete,168,168,16.13877334259,9.70310002872287,0.765548327264977,14.6873906260403,13.5145019604274,0.35012853078634,0.367976565689041
086,2025-04-28,2025-05-04,complete,168,168,17.6943007696242,10.4767939976283,7.80822336014353,16.5171840122767,15.276273890904,0.339001973470052,0.355516978672573
087,2025-04-28,2025-05-04,complete,168,168,17.7262631702227,10.4118564061933,5.38584495223029,16.4367035684778,15.1840594489276,0.347983532181579,0.36331986974167
088,2025-04-28,2025-05-04,complete,168,168,14.3797483778127,8.80450585845977,1.17357774591091,13.1209361476482,12.0372804013614,0.348754542030267,0.367304534612233
089,2025-04-28,2025-05-04,complete,168,168,17.1991067178963,10.1173755039026,23.559887746483,15.5814013089365,14.302032429535,0.345548233157698,0.360157762788999
090,2025-04-28,2025-05-04,complete,168,168,17.954323749901,12.0988341057961,1.83817491537073,18.1017464282741,17.0566803940085,0.237837245710521,0.255493003957073
091,2025-04-28,2025-05-04,complete,168,168,14.5288251244099,8.54937974128156,1.70522087104982,13.9206304790547,12.8270194593941,0.339640923487606,0.358708045453339
092,2025-04-28,2025-05-04,complete,168,168,16.6037218728104,9.56763552434685,0.854487848894023,15.2512429866891,14.0135364980969,0.342531464212372,0.362087959798434
093,2025-04-28,2025-05-04,complete,168,168,15.3031810297817,8.55809042717769,20.8332058924281,14.147383187498,12.8316586973016,0.356175523548867,0.368519604381892
094,2025-04-28,2025-05-04,complete,168,168,14.4423203338373,8.50907643050529,1.71148666394942,13.6179122337506,12.5386843226263,0.336765420024154,0.356339420881966
095,2025-04-28,2025-05-04,complete,168,168,13.9293491177967,7.80821993990194,1.14877527926375,13.1133837323266,11.9331974378533,0.351667445813345,0.367672590046734
096,2025-04-28,2025-05-04,complete,168,168,17.4889567827712,10.203695438585,10.7443314975279,16.1201976265335,14.8364820560903,0.350423258237265,0.364845011589603
097,2025-04-28,2025-05-04,complete,168,168,17.1591545351289,10.180419222497,12.9630724959058,16.092077964144,14.8737393347629,0.342239342468326,0.357295010049634
098,2025-04-28,2025-05-04,complete,168,168,16.862765941945,9.76083273935023,14.2136669552233,15.4800204565507,14.1688893717045,0.348837433455505,0.363340803675681
099,2025-04-28,2025-05-04,complete,168,168,15.5193894329808,8.57458276036872,0.437270794033384,14.2180450884988,13.0145499444155,0.34723074924177,0.365184098086475
100,2025-04-28,2025-05-04,complete,168,168,17.4788818290343,10.1666360352874,11.5801330194078,16.3133519855754,15.0685690405811,0.351485525437892,0.364795466112465
101,2025-04-28,2025-05-04,complete,168,168,15.4294624931668,8.79245561946492,18.3763367317146,14.0957678566328,12.7776523686228,0.357104358061839,0.369087588692754
102,2025-04-28,2025-05-04,complete,168,168,14.2197969899136,8.38057265501493,2.46652374307342,13.2380920845575,12.0723120634711,0.35206908146738,0.367196459586545
103,2025-04-28,2025-05-04,complete,168,168,15.3383741362454,8.9023516027092,5.74384537874416,13.8195450064741,12.5265217138009,0.353929010519083,0.368492933729805
104,2025-04-28,2025-05-04,complete,168,168,14.7598149819272,8.75237241006928,1.34248536773811,13.4857441572129,12.351562263165,0.349579293476077,0.367775588588134
105,2025-04-28,2025-05-04,complete,168,168,16.9383537820482,9.93893559546475,16.3356358146755,15.9892293568721,14.8006083440015,0.352458373404281,0.365795321187939
106,2025-04-28,2025-05-04,complete,168,168,17.0001261492154,9.99927591911557,2.84816764358596,15.4517870476633,14.1936274565276,0.343031422527715,0.360995316156376
107,2025-04-28,2025-05-04,complete,168,168,17.0530582316432,9.99005137531413,1.71246097126202,15.5542360631325,14.3025510056772,0.341155857829739,0.359750747382175
108,2025-04-28,2025-05-04,complete,168,168,14.4404529618192,7.57151683720008,16.1716526646079,13.8565418082496,12.553300403039,0.352217709150872,0.365608297504769
109,2025-04-28,2025-05-04,complete,168,168,15.5822627500689,9.55661842256934,0.86123106915066,14.0904514648913,12.9455579748223,0.347150714305317,0.366064634160644
110,2025-04-28,2025-05-04,complete,168,168,16.3715372793789,9.32225799656002,0.51202445924395,15.0737005749279,13.8522344721367,0.34948409718401,0.367061713763274
111,2025-04-28,2025-05-04,complete,168,168,16.558954295844,10.3141645469765,1.43585777714061,16.0986964735818,15.0370838713268,0.335860316605805,0.354849960410095
112,2025-04-28,2025-05-04,complete,168,168,15.2393603508175,8.64352287843011,6.13791684929351,13.8457133462321,12.5506980847827,0.353079001701174,0.368030543501424
113,2025-04-28,2025-05-04,complete,168,168,15.8268443183349,8.88174751556984,11.1855707376491,14.694399178472,13.3926831837482,0.351194550643344,0.365067442908422
114,2025-04-28,2025-05-04,complete,168,168,16.8108569864389,9.83968889324293,5.09701544286185,15.3903379277668,14.1091436755108,0.350604158548398,0.366027430255573
115,2025-04-28,2025-05-04,complete,168,168,17.4630321817564,10.2348074993563,14.9270053459239,16.039362796271,14.7312966733815,0.349948023512355,0.363979034192719
116,2025-04-28,2025-05-04,complete,168,168,17.4774173195045,10.1370997740899,11.4486052503939,16.2277350923569,14.989023466444,0.350081195649573,0.363523013682929
117,2025-04-28,2025-05-04,complete,168,168,15.6054605420377,9.45110306334023,1.16255006689485,14.1754454273194,13.0038395002248,0.349416909054046,0.365915922012668
118,2025-04-28,2025-05-04,complete,168,168,17.1148161348819,10.1277414089038,26.0451904209863,15.6505455258612,14.3932560346644,0.349185015051535,0.363043652834479
119,2025-04-28,2025-05-04,complete,168,168,16.0942519880735,9.46712040811861,0.578017293405989,14.7007299649208,13.5240174910219,0.348106725620034,0.366730624313752
120,2025-04-28,2025-05-04,complete,168,168,16.473550721346,9.49475551215927,1.73048107659712,15.1838640449782,13.9353252556447,0.346912140279173,0.364587267554096
121,2025-04-28,2025-05-04,complete,168,168,16.9946125054736,10.0275104111338,0.573493008750494,15.483145636557,14.2687140722595,0.349664932652529,0.367993387679282
122,2025-04-28,2025-05-04,complete,168,168,15.2524247958953,9.31584023345351,1.52743303578765,13.9905269101877,12.8657474819658,0.348005162650498,0.363519391577478
123,2025-04-28,2025-05-04,complete,168,168,15.8720167964914,9.32930683049308,0.767504556380786,14.3377920995658,13.1995993966268,0.342398542191841,0.361477221618517
124,2025-04-28,2025-05-04,complete,168,168,16.6566523229405,9.6730706719844,1.3593801314296,15.3566327413082,14.0992911237705,0.34753922409182,0.364669081583211
125,2025-04-28,2025-05-04,complete,168,168,16.4403027299998,9.67635468673175,2.27309057053329,14.6680253723049,13.4198783273362,0.35039111459233,0.366925086350339
126,2025-04-28,2025-05-04,complete,168,168,15.671780221044,9.01099894849176,2.97628829407,14.1222583062291,12.8459886513359,0.351590432294504,0.367597610610851
127,2025-04-28,2025-05-04,complete,168,168,16.5002791768033,9.58143732281523,0.651827143005166,15.2289038354201,13.9883055478918,0.347203470427629,0.364890757985516
