fold_id,model_id,feature,coefficient,standard_error
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[094],-0.181727042786184,0.0764976146950786
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[095],-0.264326090567217,0.138138067178693
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[096],-1.43821983999243,0.103676382414375
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[097],-0.446860506728436,0.119667125151231
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[098],-1.08876959320726,0.147126571930321
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[099],-1.07227150837318,0.183481494808601
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[100],-0.350026885733112,0.12212886201549
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[101],-2.14453950200868,0.254785123068831
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[102],-0.196325665658838,0.0732482862910305
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[103],-0.691906468977284,0.102371749356111
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[104],-1.73233820162834,0.173762011714231
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[105],-1.23016509138524,0.228944226695497
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[106],-1.5135514276208,0.145888256777235
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[107],-1.21828884844247,0.228944226695497
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[108],-0.958171546415632,0.138138067178693
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[109],0.0124917036324078,0.119667125151231
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[110],-1.03204691209842,0.0988352169708186
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[111],-1.22461900208394,0.119667125151231
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[112],-1.15048266033105,0.105053075120963
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[113],-1.27384772060786,0.0941651307035897
