statistical_region_code,statistical_region_name,issue_week,target_window_start,target_window_end,target_kme_cases_next_8w,population_exposure,population_year_min,population_year_max,offset_log_population_per_100000,seasonal_sin_annual,seasonal_cos_annual,past_8w_kme_cases_for_persistence_baseline,latest_past_case_week_used,past_cases_used_by_selected_model,weather_required_by_selected_model
07,JUGOVZHODNA SLOVENIJA,2017-01-16,2017-01-23,2017-03-13,0,142566,2016,2016,0.3546348643908396,0.255353295116187,0.9668478136052775,0,2017-01-09,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-01-16,2017-01-23,2017-03-13,1,537023,2016,2016,1.6808707381436092,0.255353295116187,0.9668478136052775,0,2017-01-09,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-01-16,2017-01-23,2017-03-13,0,203838,2016,2016,0.7121553747306185,0.255353295116187,0.9668478136052775,0,2017-01-09,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-01-16,2017-01-23,2017-03-13,0,52523,2016,2016,-0.6439190170881186,0.255353295116187,0.9668478136052775,0,2017-01-09,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-01-16,2017-01-23,2017-03-13,0,118064,2016,2016,0.16605666432791938,0.255353295116187,0.9668478136052775,0,2017-01-09,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-01-16,2017-01-23,2017-03-13,0,113070,2016,2016,0.12283690995906242,0.255353295116187,0.9668478136052775,0,2017-01-09,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,116078,2016,2016,0.1490921929425128,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,322553,2016,2016,1.1710972778304902,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,71040,2016,2016,-0.3419270873041767,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,254318,2016,2016,0.9334152664753235,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,57404,2016,2016,-0.5550561986794059,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,75711,2016,2016,-0.2782467256652958,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
07,JUGOVZHODNA SLOVENIJA,2017-01-23,2017-01-30,2017-03-20,0,142566,2016,2016,0.3546348643908396,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,1,537023,2016,2016,1.6808707381436092,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,203838,2016,2016,0.7121553747306185,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,52523,2016,2016,-0.6439190170881186,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,118064,2016,2016,0.16605666432791938,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-01-23,2017-01-30,2017-03-20,0,113070,2016,2016,0.12283690995906242,0.3697245428906731,0.9291414114031743,0,2017-01-16,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,116078,2016,2016,0.1490921929425128,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,322553,2016,2016,1.1710972778304902,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,71040,2016,2016,-0.3419270873041767,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,254318,2016,2016,0.9334152664753235,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,57404,2016,2016,-0.5550561986794059,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,75711,2016,2016,-0.2782467256652958,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
07,JUGOVZHODNA SLOVENIJA,2017-01-30,2017-02-06,2017-03-27,0,142566,2016,2016,0.3546348643908396,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,1,537023,2016,2016,1.6808707381436092,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,203838,2016,2016,0.7121553747306185,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,52523,2016,2016,-0.6439190170881186,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,118064,2016,2016,0.16605666432791938,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-01-30,2017-02-06,2017-03-27,0,113070,2016,2016,0.12283690995906242,0.47873384011578846,0.8779600847008882,0,2017-01-23,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,1,116078,2016,2016,0.1490921929425128,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,0,322553,2016,2016,1.1710972778304902,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,0,71040,2016,2016,-0.3419270873041767,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,0,254318,2016,2016,0.9334152664753235,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,0,57404,2016,2016,-0.5550561986794059,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,0,75711,2016,2016,-0.2782467256652958,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
07,JUGOVZHODNA SLOVENIJA,2017-02-06,2017-02-13,2017-04-03,0,142566,2016,2016,0.3546348643908396,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,1,537023,2016,2016,1.6808707381436092,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,1,203838,2016,2016,0.7121553747306185,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,0,52523,2016,2016,-0.6439190170881186,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,0,118064,2016,2016,0.16605666432791938,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-02-06,2017-02-13,2017-04-03,0,113070,2016,2016,0.12283690995906242,0.5808002734538009,0.8140460935082178,0,2017-01-30,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,2,116078,2016,2016,0.1490921929425128,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,0,322553,2016,2016,1.1710972778304902,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,0,71040,2016,2016,-0.3419270873041767,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,0,254318,2016,2016,0.9334152664753235,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,0,57404,2016,2016,-0.5550561986794059,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,0,75711,2016,2016,-0.2782467256652958,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
07,JUGOVZHODNA SLOVENIJA,2017-02-13,2017-02-20,2017-04-10,0,142566,2016,2016,0.3546348643908396,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,1,537023,2016,2016,1.6808707381436092,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,1,203838,2016,2016,0.7121553747306185,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,0,52523,2016,2016,-0.6439190170881186,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,0,118064,2016,2016,0.16605666432791938,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-02-13,2017-02-20,2017-04-10,0,113070,2016,2016,0.12283690995906242,0.6744436188329455,0.7383263540031065,0,2017-02-06,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,2,116078,2016,2016,0.1490921929425128,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,1,322553,2016,2016,1.1710972778304902,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,0,71040,2016,2016,-0.3419270873041767,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,0,254318,2016,2016,0.9334152664753235,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,0,57404,2016,2016,-0.5550561986794059,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,0,75711,2016,2016,-0.2782467256652958,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
07,JUGOVZHODNA SLOVENIJA,2017-02-20,2017-02-27,2017-04-17,0,142566,2016,2016,0.3546348643908396,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,2,537023,2016,2016,1.6808707381436092,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,1,203838,2016,2016,0.7121553747306185,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,0,52523,2016,2016,-0.6439190170881186,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,0,118064,2016,2016,0.16605666432791938,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-02-20,2017-02-27,2017-04-17,0,113070,2016,2016,0.12283690995906242,0.7583058084785625,0.6518989958787126,0,2017-02-13,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,2,116078,2016,2016,0.1490921929425128,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,2,322553,2016,2016,1.1710972778304902,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,0,71040,2016,2016,-0.3419270873041767,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,0,254318,2016,2016,0.9334152664753235,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,0,57404,2016,2016,-0.5550561986794059,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,0,75711,2016,2016,-0.2782467256652958,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
07,JUGOVZHODNA SLOVENIJA,2017-02-27,2017-03-06,2017-04-24,0,142566,2016,2016,0.3546348643908396,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,2,537023,2016,2016,1.6808707381436092,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,1,203838,2016,2016,0.7121553747306185,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,0,52523,2016,2016,-0.6439190170881186,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,0,118064,2016,2016,0.16605666432791938,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-02-27,2017-03-06,2017-04-24,0,113070,2016,2016,0.12283690995906242,0.8311706263658079,0.5560174366570446,0,2017-02-20,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,3,116078,2016,2016,0.1490921929425128,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,3,322553,2016,2016,1.1710972778304902,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,0,71040,2016,2016,-0.3419270873041767,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,0,254318,2016,2016,0.9334152664753235,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,0,57404,2016,2016,-0.5550561986794059,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,0,75711,2016,2016,-0.2782467256652958,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
07,JUGOVZHODNA SLOVENIJA,2017-03-06,2017-03-13,2017-05-01,0,142566,2016,2016,0.3546348643908396,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,3,537023,2016,2016,1.6808707381436092,0.8919813464595485,0.45207220393230435,1,2017-02-27,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,1,203838,2016,2016,0.7121553747306185,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,0,52523,2016,2016,-0.6439190170881186,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,0,118064,2016,2016,0.16605666432791938,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-03-06,2017-03-13,2017-05-01,0,113070,2016,2016,0.12283690995906242,0.8919813464595485,0.45207220393230435,0,2017-02-27,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,3,116078,2016,2016,0.1490921929425128,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,4,322553,2016,2016,1.1710972778304902,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,0,71040,2016,2016,-0.3419270873041767,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,1,254318,2016,2016,0.9334152664753235,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,0,57404,2016,2016,-0.5550561986794059,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,0,75711,2016,2016,-0.2782467256652958,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
07,JUGOVZHODNA SLOVENIJA,2017-03-13,2017-03-20,2017-05-08,0,142566,2016,2016,0.3546348643908396,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,3,537023,2016,2016,1.6808707381436092,0.9398560579418954,0.3415707691678556,1,2017-03-06,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,2,203838,2016,2016,0.7121553747306185,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,0,52523,2016,2016,-0.6439190170881186,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,0,118064,2016,2016,0.16605666432791938,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-03-13,2017-03-20,2017-05-08,0,113070,2016,2016,0.12283690995906242,0.9398560579418954,0.3415707691678556,0,2017-03-06,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,3,116078,2016,2016,0.1490921929425128,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,4,322553,2016,2016,1.1710972778304902,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,0,71040,2016,2016,-0.3419270873041767,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,1,254318,2016,2016,0.9334152664753235,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,0,57404,2016,2016,-0.5550561986794059,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,0,75711,2016,2016,-0.2782467256652958,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
07,JUGOVZHODNA SLOVENIJA,2017-03-20,2017-03-27,2017-05-15,0,142566,2016,2016,0.3546348643908396,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,5,537023,2016,2016,1.6808707381436092,0.9741004551724205,0.22611568550828828,1,2017-03-13,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,3,203838,2016,2016,0.7121553747306185,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,0,52523,2016,2016,-0.6439190170881186,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,0,118064,2016,2016,0.16605666432791938,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2017-03-20,2017-03-27,2017-05-15,0,113070,2016,2016,0.12283690995906242,0.9741004551724205,0.22611568550828828,0,2017-03-13,false,false
01,POMURSKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,4,116078,2016,2016,0.1490921929425128,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,4,322553,2016,2016,1.1710972778304902,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
03,KOROŠKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,0,71040,2016,2016,-0.3419270873041767,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,1,254318,2016,2016,0.9334152664753235,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,0,57404,2016,2016,-0.5550561986794059,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
06,POSAVSKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,0,75711,2016,2016,-0.2782467256652958,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
07,JUGOVZHODNA SLOVENIJA,2017-03-27,2017-04-03,2017-05-22,0,142566,2016,2016,0.3546348643908396,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,7,537023,2016,2016,1.6808707381436092,0.994217906893952,0.10738134666416309,1,2017-03-20,false,false
09,GORENJSKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,5,203838,2016,2016,0.7121553747306185,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,1,52523,2016,2016,-0.6439190170881186,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
11,GORIŠKA STATISTIČNA REGIJA,2017-03-27,2017-04-03,2017-05-22,0,118064,2016,2016,0.16605666432791938,0.994217906893952,0.10738134666416309,0,2017-03-20,false,false
