scenario_family,year,air_temperature_c_mean_climate,near_surface_specific_humidity_g_kg_climate,precipitation_sum_mm_proxy_climate,soil_moisture_upper_portion_kg_m2_climate,air_temperature_c_mean_climate_anomaly_vs_2016_2025,near_surface_specific_humidity_g_kg_climate_anomaly_vs_2016_2025,precipitation_sum_mm_proxy_climate_anomaly_vs_2016_2025,soil_moisture_upper_portion_kg_m2_climate_anomaly_vs_2016_2025,lyme_cases,kme_cases,tick_borne_cases_total,lyme_cases_per_100k,kme_cases_per_100k,tick_borne_cases_total_per_100k,lyme_cases_lag_1y,lyme_cases_lag_2y,lyme_cases_lag_3y,lyme_cases_rolling_3y_mean,kme_cases_lag_1y,kme_cases_lag_2y,kme_cases_lag_3y,kme_cases_rolling_3y_mean,tick_borne_cases_total_lag_1y,tick_borne_cases_total_lag_2y,tick_borne_cases_total_lag_3y,tick_borne_cases_total_rolling_3y_mean,lyme_cases_per_100k_lag_1y,lyme_cases_per_100k_lag_2y,lyme_cases_per_100k_lag_3y,lyme_cases_per_100k_rolling_3y_mean,kme_cases_per_100k_lag_1y,kme_cases_per_100k_lag_2y,kme_cases_per_100k_lag_3y,kme_cases_per_100k_rolling_3y_mean,tick_borne_cases_total_per_100k_lag_1y,tick_borne_cases_total_per_100k_lag_2y,tick_borne_cases_total_per_100k_lag_3y,tick_borne_cases_total_per_100k_rolling_3y_mean,table_role,target_available,projection_horizon_years_from_2025,air_temperature_c_mean_climate_anomaly_vs_2016_2025_z,near_surface_specific_humidity_g_kg_climate_anomaly_vs_2016_2025_z,precipitation_sum_mm_proxy_climate_anomaly_vs_2016_2025_z,soil_moisture_upper_portion_kg_m2_climate_anomaly_vs_2016_2025_z,thermal_humidity_index,wetness_index
high_emissions,2097,14.142880320549011,7.778207898139954,1266.864049434662,25.594691197077434,3.90832572778066,1.5044732868671415,88.9029096007348,-2.180585638682043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,72,27.389898502782657,32.48429453372933,2.469016521431192,-11.11326862826448,59.87419303651199,-8.644252106833289
high_emissions,2098,13.858210961023966,7.698900421460469,1285.1670093536377,25.34636656443278,3.623656368255615,1.4251658101876572,107.20586951971065,-2.4289102713266963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,73,25.39491000711531,30.771902925535397,2.977327336386463,-12.378845315847867,56.16681293265071,-9.401517979461405
high_emissions,2099,14.072153290112814,7.722024242083232,1232.6135301589966,25.198061386744182,3.837598697344463,1.4482896308104198,54.65239032506952,-2.577215449015295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,74,26.89423710709067,31.271187961974388,1.5178092061813404,-13.134676799546002,58.16542506906506,-11.616867593364661
high_emissions,2100,14.00393271446228,7.558621923128764,1154.5470836162567,25.48762822151184,3.769378121693929,1.284887311855952,-23.41405621767035,-2.2876486142476367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,75,26.416141172151647,27.743036878970106,-0.6502564639871954,-11.65891085689114,54.159178051121756,-12.309167320878336
medium_emissions,2026,10.41086152692636,6.199157516161601,1107.7269613742828,26.8808757464091,0.6739906418447692,-0.004446367422739,-108.94630250930776,-0.8930339495340966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,1,4.72338708637685,-0.09600510040706992,-3.025662737613017,-4.551312271014885,4.62738198596978,-7.576975008627901
medium_emissions,2027,9.898116489251455,6.2252012093861895,1197.720380306244,27.072998046875,0.1612456041698653,0.0215973258018493,-18.95288357734671,-0.7009116490681961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,2,1.1300237083208504,0.4663252572261445,-0.5263605307339057,-3.5721685507764245,1.596348965546995,-4.09852908151033
medium_emissions,2028,9.89462871477008,6.242202679316203,1189.1133785247805,27.327512900034588,0.1577578296884887,0.0385987957318629,-27.55988535881033,-0.4463967959086083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,3,1.1055810708082021,0.8334176885334182,-0.7653946601438362,-2.275043648699503,1.9389987593416205,-3.0404383088433393
medium_emissions,2029,9.84270212550958,6.1565922498703,1218.5098514556885,28.05615170796712,0.1058312404279906,-0.0470116337140398,1.8365875720978693,0.282242012023925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,4,0.7416748591710367,-1.0150660496330437,0.051005811608747835,1.4384352726910143,-0.273391190462007,1.489441084299762
medium_emissions,2030,10.001149762421846,6.217658340930939,1227.915031194687,27.373887221018474,0.2642788773402564,0.0140544573465986,11.241767311096282,-0.4000224749247216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,5,1.8520901610955023,0.30346110891031103,0.31220698339160113,-2.0386987524454914,2.1555512700058133,-1.7264917690538901
medium_emissions,2031,10.306772291660309,6.362323025862376,1218.718007326126,26.76810121536255,0.5699014065787189,0.158719142278036,2.044743442535492,-1.005808480580647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,6,3.9939203561848613,3.4270328432597297,0.056786727952785394,-5.126063216684857,7.420953199444591,-5.069276488732071
medium_emissions,2032,10.118383015195528,6.274156153202057,1231.925503730774,27.20621156692505,0.3815121301139381,0.0705522696177167,15.252239847183318,-0.5676981290181473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,7,2.6736713491213973,1.5233508805313742,0.42358604842799574,-2.8932511044854037,4.197022229652772,-2.469665056057408
medium_emissions,2033,9.812780432403088,6.241405248641968,1148.5280690193176,27.380464394887287,0.0759095473214976,0.0378013650576276,-68.14519486427298,-0.3934453010559089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,8,0.531980940521212,0.8161997205454113,-1.8925321199459113,-2.0051784454590185,1.3481806610666234,-3.89771056540493
medium_emissions,2034,10.463752115766209,6.354244033495585,1166.8742122650146,27.22210947672526,0.7268812306846169,0.1506401499112453,-49.79905161857596,-0.5518002192179345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,9,5.0940490938391765,3.252592811742071,-1.3830220152530628,-2.812228034763424,8.346641905581247,-4.195250050016487
medium_emissions,2035,9.95325237015883,6.209227482477824,1213.3163039684296,26.54275957743327,0.2163814850772407,0.005623598893484,-3.356959915161042,-1.2311501185099267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,10,1.5164209246992486,0.12142365330785633,-0.09322967639122794,-6.274507978962021,1.637844578007105,-6.367737655353249
medium_emissions,2036,10.270516087611515,6.286889791488648,1219.3210792541504,27.36998462677002,0.533645202529927,0.0832859079043073,2.647815370559784,-0.4039250691731766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,11,3.739833614659228,1.798293121246686,0.0735352748855062,-2.0585881699766526,5.538126735905914,-1.9850528950911464
medium_emissions,2037,10.52040813366572,6.485432585080464,1226.5044960975647,26.850669860839844,0.7835372485841301,0.2818287014961242,9.83123221397409,-0.9232398351033524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,12,5.49109956709149,6.085190496484403,0.2730335246769894,-4.705255374432114,11.576290063575893,-4.432221849755124
medium_emissions,2038,10.513143708308538,6.36689305305481,1226.5610649585724,27.67819134394328,0.7762728232269485,0.1632891694704694,9.88780107498178,-0.0957183519999169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,13,5.440189820291232,3.5257079813575913,0.27460455821294216,-0.4878248024566467,8.965897801648824,-0.21322024424370456
medium_emissions,2039,10.97648357351621,6.400077283382416,1163.7528128623962,27.393017609914143,1.2396126884346206,0.1964733997980756,-52.92045102119437,-0.3808920860290534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,14,8.687317302559098,4.24221542701772,-1.4697096920643358,-1.9412014806166145,12.929532729576817,-3.41091117268095
medium_emissions,2040,10.541198492050173,6.247902731100719,1100.3824548721311,27.663063844045,0.804327606968581,0.0442988475163783,-116.29080901145926,-0.110845851898194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,15,5.636800270064869,0.9564920977914798,-3.2296347783146073,-0.5649215085255755,6.593292367856349,-3.7945562868401828
medium_emissions,2041,10.730207453171412,6.34544579188029,1136.4871048927307,27.48039786020915,0.9933365680898216,0.1418419082959499,-80.1861589908599,-0.2935118357340478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,16,6.961392082980855,3.0626228903715695,-2.2269344414899264,-1.4958714843499654,10.024014973352426,-3.722805925839892
medium_emissions,2042,10.385559981067976,6.351029217243195,1099.0571777820587,27.62796465555827,0.648689095986386,0.1474253336588544,-117.61608610153188,-0.1459450403849267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,17,4.546071575517897,3.183179124622409,-3.266440446942988,-0.743803137097112,7.729250700140305,-4.0102435840401
medium_emissions,2043,10.027222144107023,6.3706271052360535,1246.8930704593658,27.253884474436443,0.2903512590254333,0.1670232216517133,30.21980657577524,-0.5200252215067529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,18,2.0348077588143387,3.6063329096422456,0.8392661392651112,-2.6502880132560453,5.641140668456584,-1.811021873990934
medium_emissions,2044,10.43881630897522,6.422132233778636,1244.6537046432495,27.36693827311198,0.7019454238936298,0.2185283501942958,27.980440759658904,-0.4069714228312158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,19,4.919296715286028,4.7184216254604285,0.777074347991344,-2.0741137911391156,9.637718340746456,-1.2970394431477716
medium_emissions,2045,10.634479450682798,6.312742273012797,1095.8368599414823,27.02951780954997,0.8976085656012085,0.1091383894284572,-120.83640394210806,-0.7443918863932275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,20,6.290521624717867,2.3564948730418593,-3.3558752920830455,-3.793763863907909,8.647016497759726,-7.149639155990954
medium_emissions,2046,10.720025663574535,6.345745146274567,1060.783781528473,27.0428679784139,0.9831547784929472,0.1421412626902265,-155.8894823551177,-0.7310417175292976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,21,6.890037184986353,3.069086492217168,-4.329371324073754,-3.7257252552948494,9.959123677203522,-8.055096579368604
medium_emissions,2047,10.49674474199613,6.361575345198314,1198.7115108966827,27.09416007995605,0.75987385691454,0.1579714616139735,-17.961752986907868,-0.6797496159871415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,22,5.325264388243767,3.410889067813137,-0.4988347971704101,-3.464317084556495,8.736153456056904,-3.963151881726905
medium_emissions,2048,10.987016161282858,6.391308267911275,1081.2280824184418,27.4157977104187,1.250145276201268,0.1877043843269348,-135.44518146514883,-0.3581119855244949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,23,8.761130625703977,4.052876550866227,-3.761591069263888,-1.8251035976464995,12.814007176570204,-5.586694666910388
medium_emissions,2049,10.474303185939789,6.5387135942777,1336.281479358673,26.684136231740315,0.7374323008581989,0.3351097106933594,119.60821547508247,-1.0897734642028816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,24,5.167991943355522,7.235623681922658,3.321765974062561,-5.553987441172414,12.403615625278182,-2.2322214671098535
medium_emissions,2050,10.579007973273596,6.391844987869263,1180.690567970276,26.54455327987671,0.8421370881920058,0.1882411042849225,-35.98269591331473,-1.2293564160664872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,25,5.901772517846411,4.0644653037869976,-0.9993134206135668,-6.265366445265978,9.96623782163341,-7.264679865879545
medium_emissions,2051,10.741045142213505,6.400124251842499,1182.7564623355863,26.86512883504232,1.004174257131913,0.1965203682581586,-33.91680154800406,-0.9087808609008796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,26,7.0373435833273135,4.24322956087071,-0.9419392880638994,-4.631565783181598,11.280573144198023,-5.573505071245497
medium_emissions,2052,10.392639994621277,6.473362425963084,1245.0786321163175,26.93897724151612,0.6557691095396869,0.2697585423787441,28.40536823272714,-0.8349324544270829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,27,4.595688947796987,5.824573968919178,0.7888754572703008,-4.255200294776106,10.420262916716165,-3.4663248375058053
medium_emissions,2053,10.552556693553925,6.378953993320465,1207.7263734340668,26.51669724782308,0.8156858084723346,0.1753501097361249,-8.946890449523835,-1.257212448120118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,28,5.71639956859586,3.786125457269789,-0.248473536293878,-6.407333613002004,9.50252502586565,-6.655807149295883
medium_emissions,2054,10.5322674314181,6.369973023732503,1174.1755867004397,26.75935157140096,0.7953965463365105,0.1663691401481628,-42.497677183151154,-1.014558124542237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,29,5.574210593238338,3.592210109060891,-1.180247840693649,-5.170655431740254,9.166420702299229,-6.350903272433904
medium_emissions,2055,11.246112008889517,6.450633883476257,1064.634990692139,26.96668879191081,1.5092411238079269,0.2470299998919172,-152.03827319145194,-0.8072209040323877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,30,10.576897647883225,5.333823701094937,-4.222415330222913,-4.113969472111387,15.910721348978162,-8.336384802334301
medium_emissions,2056,10.793965299924215,6.408546944459279,1156.9892423152924,26.571188926696777,1.0570944148426251,0.2049430608749389,-59.68402156829825,-1.2027207692464188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,31,7.408212812098259,4.425090701323596,-1.6575479472987502,-6.129618922697725,11.833303513421853,-7.787166869996476
medium_emissions,2057,10.5926946302255,6.613762398560842,1391.800556182861,27.415653069814045,0.8558237451439101,0.4101585149765014,175.12729229927072,-0.3582566261291511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,32,5.997689841750716,8.856062864205782,4.8636448456219625,-1.825840752778398,14.853752705956499,3.0378040928435643
medium_emissions,2058,10.76029963294665,6.61305695772171,1297.2756428718567,27.15965461730957,1.0234287478650597,0.4094530741373701,80.60237898826608,-0.6142550786336258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,33,7.172280787551366,8.840831122841877,2.238493726273301,-3.1305267603510023,16.013111910393242,-0.8920330340777012
medium_emissions,2059,10.837257328132788,6.502621452013652,1212.5576453208923,26.81758483250936,1.1003864430511978,0.2990175684293117,-4.115618562698273,-0.9563248634338386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,34,7.711607242655546,6.456329167428483,-0.11429918630162783,-4.873871915276923,14.167936410084028,-4.988171101578551
medium_emissions,2060,10.89145048459371,6.498529652754466,1125.2113213539124,27.203576882680256,1.15457959951212,0.2949257691701259,-91.46194252967824,-0.5703328132629402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,35,8.091397761255172,6.3679798338320905,-2.5400861254387976,-2.9066786687340316,14.459377595087261,-5.446764794172829
medium_emissions,2061,11.06454055507978,6.60407296816508,1199.851277589798,27.05247179667155,1.3276696699981887,0.4004690845807399,-16.821986293792634,-0.7214378992716455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,36,9.304428555683108,8.646850568056994,-0.46718113354436325,-3.6767797746583604,17.9512791237401,-4.143960908202724
medium_emissions,2062,11.220394949118296,6.558898230393727,1134.539179801941,26.61081568400065,1.4835240640367058,0.3552943468093872,-82.13408408164969,-1.163094011942544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,37,10.3966701781212,7.6714464182735105,-2.2810323248243387,-5.927662718376774,18.06811659639471,-8.208695043201113
medium_emissions,2063,11.380708555380505,6.600126802921295,1182.9111082553864,26.28313398361206,1.6438376702989128,0.396522919336955,-33.762155628204255,-1.4907757123311356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,38,11.520162361212684,8.561645735789877,-0.9376444530278762,-7.597679569072858,20.08180809700256,-8.535324022100735
medium_emissions,2064,10.756973073507348,6.56318732102712,1163.8068586587906,26.0926349957784,1.0201021884257582,0.3595834374427795,-52.86640522480002,-1.6812747001647956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,39,7.148967959565127,7.764055628841221,-1.4682087292183408,-8.568550140561861,14.913023588406347,-10.036758869780202
medium_emissions,2065,10.893435388803482,6.542121291160584,1150.8428292274475,27.13631598154704,1.156564503721892,0.3385174075762434,-65.8304346561431,-0.6375937143961572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,40,8.10530814862564,7.309202010093434,-1.8282464714481153,-3.2494711962150276,15.414510158719075,-5.077717667663142
medium_emissions,2066,11.395163118839264,6.595460017522176,1189.307283163071,26.48402659098308,1.658292233757674,0.3918561339378357,-27.36598072051993,-1.289883104960122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,41,11.621461243039077,8.460881413316342,-0.7600095298070313,-6.573838325903011,20.08234265635542,-7.333847855710042
medium_emissions,2067,11.239146927992502,6.583221852779388,1187.5059254169464,26.376405398050945,1.5022760429109123,0.3796179691950483,-29.1673384666442,-1.397504297892251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,42,10.528085734004893,8.1966373409707,-0.8100369367407648,-7.122325487302418,18.724723074975593,-7.932362424043183
medium_emissions,2068,11.168629417816796,6.60698930422465,1260.0118248462677,26.6453185081482,1.4317585327352074,0.4033854206403102,43.33856096267709,-1.1285911877950028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,43,10.03389267515811,8.709819528918832,1.2036009115163775,-5.751820437118264,18.743712204076942,-4.548219525601886
medium_emissions,2069,10.938930918773016,6.60964834690094,1232.9023807048798,26.69766155878703,1.202060033691426,0.4060444633165998,16.229116821289153,-1.076248137156167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,44,8.424144917868889,8.767233061102058,0.4507159297705191,-5.485056145795215,17.191377978970948,-5.034340216024696
medium_emissions,2070,10.788460731506348,6.627611597379048,1216.6595828533173,26.89767090479533,1.0515898464247575,0.4240077137947082,-0.0136810302733465,-0.8762387911478662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,45,7.369636301139784,9.155092070901516,-0.000379950329263894,-4.465716409293425,16.5247283720413,-4.466096359622689
medium_emissions,2071,11.027704338232676,6.548549632231395,1144.9342939853668,27.34021234512329,1.2908334531510857,0.3449457486470546,-71.73896989822379,-0.4336973508199051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,46,9.046277032257867,7.4480014999416975,-1.9923386389111597,-2.210321428119369,16.494278532199566,-4.2026600670305285
medium_emissions,2072,11.256975511709848,6.56546425819397,1193.3316054344175,26.72452227274577,1.5201046266282583,0.3618603746096296,-23.341658449172883,-1.0493874231974267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,47,10.65303005351118,7.813218813198436,-0.6482458291571569,-5.348161577439315,18.466248866709616,-5.996407406596472
medium_emissions,2073,10.723371833562853,6.669329921404521,1242.7241461277008,27.129407564798992,0.986500948481261,0.4657260378201808,26.0508822441102,-0.6445021311442041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,48,6.913487445465286,10.055866007485665,0.7234865422001303,-3.2846796694596048,16.96935345295095,-2.5611931272594743
medium_emissions,2074,11.149895032246908,6.789869427680969,1292.8992850780487,26.416674931844074,1.4130241471653182,0.5862655440966291,76.2260211944581,-1.3572347640991218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,49,9.90260041473471,12.65853157756584,2.116953275627389,-6.917093397977779,22.561131992300552,-4.80014012235039
medium_emissions,2075,11.152676194906237,6.672347168127696,1270.4642083644867,26.733474254608154,1.4158053098246448,0.4687432845433559,53.79094448089609,-1.0404354413350418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,50,9.922091052993753,10.12101381176516,1.4938850845622111,-5.302538155259866,20.043104864758913,-3.8086530706976545
medium_emissions,2076,10.77305347720782,6.586667855580648,1225.546157360077,26.697612126668293,1.036182592126229,0.3830639719963074,8.872893476486297,-1.076297569274903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,51,7.261660876153165,8.271042763079096,0.24641848826691762,-5.485308074637006,15.532703639232261,-5.238889586370088
medium_emissions,2077,10.99462774892648,6.579317172368367,1230.292648077011,27.0008815129598,1.2577568638448913,0.3757132887840271,13.6193841934205,-0.7730281829833991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,52,8.81447331705695,8.112328241142265,0.37823829092086225,-3.9397076190532374,16.926801558199216,-3.5614693281323753
medium_emissions,2078,11.019953787326813,6.689789533615112,1273.306973695755,27.08527485529582,1.2830829022452228,0.4861856500307722,56.6337098121644,-0.6886348406473779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,53,8.991960473854537,10.497625974177202,1.5728345205365233,-3.509600281290455,19.489586448031737,-1.936765760753932
medium_emissions,2079,11.170274039109549,6.701111674308777,1247.511462688446,26.590087890625,1.4334031540279586,0.4975077907244367,30.83819880485544,-1.183821805318196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,54,10.045418329216007,10.74209143345511,0.8564401624459121,-6.033301099079862,20.787509762671117,-5.17686093663395
medium_emissions,2080,11.58050149679184,6.754888812700908,1153.6192944049835,26.125991503397625,1.8436306117102497,0.5512849291165676,-63.05396947860709,-1.6479181925455713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,55,12.920329278706628,11.903236943953877,-1.751138327009408,-8.398550016238726,24.823566222660503,-10.149688343248133
medium_emissions,2081,11.372277935345968,6.689926087856293,1213.725121974945,27.24685017267863,1.6354070502643785,0.4863222042719526,-2.948141908645539,-0.5270595232645654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,56,11.461079817140151,10.500574426787864,-0.08187596010816717,-2.6861380544835445,21.961654243928017,-2.768014014591712
medium_emissions,2082,10.652634650468826,6.477469642957051,1189.3588292598724,26.263868014017746,0.9157637653872364,0.2738657593727112,-27.31443462371817,-1.510041681925454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,57,6.417754899033367,5.913256199245643,-0.7585779887563457,-7.6958678225803165,12.33101109827901,-8.454445811336662
medium_emissions,2083,11.504219392935434,6.8177869121233625,1247.2528183460236,26.693663438161213,1.7673485078538445,0.6141830285390224,30.579554462432952,-1.0802462577819831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,58,12.385737428453627,13.261320470651448,0.8492570774660866,-5.505432409737665,25.647057899105075,-4.656175332271578
medium_emissions,2084,11.325728178024292,6.74153470993042,1280.3066041469574,26.34782838821411,1.588857292942702,0.5379308263460798,63.63334026336679,-1.4260813077290848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,59,11.134854927718283,11.6148977548058,1.7672286444807945,-7.267967089849723,22.749752682524083,-5.5007384453689285
medium_emissions,2085,10.878957937161127,6.597707311312358,1285.2673885822296,26.695749441782635,1.1420870520795372,0.3941034277280177,68.594124698639,-1.0781602541605615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,60,8.003848864348377,8.509404543651284,1.9049998241300667,-5.494801174626714,16.513253407999663,-3.5898013504966473
medium_emissions,2086,11.64551810423533,6.684845010439555,1153.508702993393,27.02457841237386,1.9086472191537407,0.481241126855215,-63.16456089019766,-0.7493312835693366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,61,13.375971516049958,10.390864791665201,-1.7542096778073943,-3.81893730663175,23.76683630771516,-5.573146984439144
medium_emissions,2087,11.327167928218842,6.599645276864369,1090.4448260068891,26.171571413675945,1.5902970431372516,0.3960413932800293,-126.22843787670126,-1.602338282267251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,62,11.144944826678795,8.55124871884356,-3.5056231566739497,-8.16625380278603,19.696193545522355,-11.671876959459981
medium_emissions,2088,11.533808290958405,6.734498639901479,1190.437594652176,25.751670360565186,1.7969374058768146,0.5308947563171387,-26.235669231414704,-2.0222393353780106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,63,12.593099089202038,11.4629762995196,-0.7286184566295879,-10.306262944243763,24.056075388721638,-11.034881400873351
medium_emissions,2089,10.858098655939102,6.647155265013377,1260.7205328941343,26.71453332901001,1.1212277708575122,0.443551381429037,44.04726901054392,-1.0593763669331864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,64,7.857665143925287,9.577075140487858,1.223283190610649,-5.3990698348720345,17.434740284413145,-4.175786644261386
medium_emissions,2090,11.0001392091314,6.542190591494243,1199.8409883975985,26.010086059570312,1.2632683240498093,0.3385867079099025,-16.83227548599234,-1.7638236363728836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,65,8.853098126279427,7.310698329416295,-0.4674668855590875,-8.989257535302123,16.16379645569572,-9.45672442086121
medium_emissions,2091,11.31701829036077,6.830780386924744,1257.8779196739197,26.23805109659831,1.5801474052791793,0.6271765033404035,41.20465579032907,-1.5358585993448877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,66,11.073815250963913,13.541873050846199,1.1443379790729244,-7.827442723077826,24.61568830181011,-6.683104744004901
medium_emissions,2092,11.296978692213694,6.6772034962972,1090.1285409927368,26.4575359026591,1.5601078071321035,0.4735996127128601,-126.5447228908538,-1.3163737932840966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,67,10.933375943312694,10.22587070486369,-3.514407041576377,-6.708847073218203,21.159246648176385,-10.22325411479458
medium_emissions,2093,11.43120672305425,6.7000722487767534,1120.8659271001816,26.81851355234782,1.6943358379726607,0.4964683651924133,-95.80733678340904,-0.955396143595376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,68,11.874058065792525,10.71964835957479,-2.6607666549375177,-4.869138731281695,22.593706425367316,-7.5299053862192125
medium_emissions,2094,11.49560123682022,6.697624683380127,1213.0580472946167,26.687016646067303,1.758730351738631,0.4940207997957868,-3.615216588973908,-1.0868930498758935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,69,12.325340614646896,10.666801003673815,-0.10040199501699047,-5.539307523260148,22.99214161832071,-5.639709518277138
medium_emissions,2095,11.041973779598871,6.631390233834584,1235.107716679573,26.876620928446453,1.3051028945172811,0.4277863502502441,18.43445279598245,-0.8972887674967431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,70,9.14627856179605,9.236679654163375,0.5119626424065621,-4.572996782801284,18.382958215959427,-4.061034140394722
medium_emissions,2096,11.163016736507416,6.776645123958588,1319.753562450409,26.61772362391154,1.4261458514258258,0.5730412403742475,103.08029856681831,-1.1561860720316552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,71,9.994558499324276,12.372994984213703,2.862751751754038,-5.89245667531395,22.36755348353798,-3.029704923559912
medium_emissions,2097,11.575858334700266,6.797015051047008,1305.0618772506714,26.93213478724162,1.838987449618676,0.5934111674626674,88.38861336708078,-0.8417749087015771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,72,12.887789580821112,12.812818487194422,2.454733457991487,-4.290072592878111,25.700608068015534,-1.8353391348866244
